human,system
이렇게 집에만 있으면 살이 찔 것 같아서 운동하기 위해 러닝머신을 들였어.,체중 증가가 두려워서 러닝머신을 사셨군요.
회사 구내식당에 음식이 너무 짜.,음식이 너무 짜다니 화가 났겠어요.
친구들끼리 다양한 대화를 하는데 자산에 대해서는 오픈하지 않아. 답답하고 짜증이 나.,친구들과 모든 걸 오픈하지 못하는 것이 답답하시군요.
친구가 너무 돈을 아낀다고 타박하니까 기분이 나빠서 말싸움을 좀 했어.,친구와 다툼으로 인해 기분이 안 좋으시군요.
매일같이 내가 산 주식 시세를 물어보는 와이프에게 화를 냈어. 답답하고 화가나.,와이프와의 갈등으로 마음이 안 좋으시군요.
내 재정이 어려우니까 나보다 더 어려운 사람들을 돕는데 신경 쓸 여력조차 없어.,재정적 어려움으로 남을 도울 여력이 안 되는 것에 답답한 마음이시군요.
꾸준히 납부한 국민연금이 깎인다는 건 말도 안 된다고 생각해.,국민연금이 줄어서 기분이 안 좋으시군요.
요즘 들어 돈이 좀 없는데 그래서인지 사람들이 날 무시하는 기분이 들고 언성을 높이게 돼.,돈으로 인해 무시당하는 느낌을 받았군요.
계속 돈 좀 빌려달라고 찾아오는 자식을 보니 화가 많이 나.,자녀 분 문제로 화가 많이 나셨군요.
부모에게 받은 재산으로 재산세 얘기하는데 나는 아무것도 없어서 기분이 안 좋아.,재산 얘기로 인해 기분이 좋지 않으셨군요.
유동 자금이 없어 집을 담보로 대출을 받은 걸 가족들에게 숨기고 있는데 힘들어.,대출받은 걸 숨기고 있다니 정말 힘들겠어요.
온라인 쇼핑이 저렴하다고 해서 컴퓨터를 배우고 있는데 잘 안돼서 화가 나.,그런 일이 있다니 마음이 힘들겠어요.
얼마 전 회사에서 해고를 당했어. 그런데 가족 앞에서는 계속 일을 나가는 척하고 있어서 힘들어.,그런 상황이라니 정말 힘들겠어요.
교회에서 같이 합창하는 친구가 한명 있어.,교회에서 같이 음악을 하는 분이 계셨군요.
내가 다가가면 방어적인 여성이 있어.,여성분에게 다가갈 때 방어적인 반응을 보이셔서 마음이 어떠셨나요?
직장 상사가 내가 너무 나 자신을 숨기는 거 같다며 내 말 좀 하라고 하면서 잔소리를 했어.,직장 상사에게 말을 잘 안 하는 것으로 잔소리를 들어서 기분이 안 좋으셨군요.
최근에 걱정거리가 생겼어.,어떤 걱정거린가요?
최근에 모임에서 만난 사람이 있는데 그 사람과 친해지고 싶은데 마음을 열지 않는 거 같아.,친해지고 싶은 사람이 있으시군요.
취업에 자꾸 실패하자 어른들이 이것저것 간섭하기 시작했어.,취업에 실패하고 계시는군요. 어른들이 간섭하셔서 스트레스도 많으시겠네요.
친구가 나한테 잘못해서 먼저 사과하는데도 받아주기가 싫어.,친구분의 사과에 방어적인 태도를 보이는군요.
친구가 나에게 잘못했기떄문에 먼저 사과하는데도 받아주기가 싫어.,친구의 사과에 나는 방어적인 태도를 보이는군요.
친구가 나에게 잘못해서 먼저 사과하는데도 나는 받아주기가 싫어.,친구의 사과에 방어적인 태도를 보이고 계시는군요.
잃어버린 줄 알았는데 찾던 물건이 쓰레기통에 버려져 있었어.,찾던 물건이 쓰레기통에 버려져있다니 너무 속상했겠어요.
내 몸이 너무 보기 싫어.,무슨 일이세요? 조금 더 자세히 말해주세요.
일이 너무 바뻐서 힘들고 외로워.,일이 많이 바쁘시군요?
아들이 학교에서 맞은 것 같아. 너무 화 나.,아들한테 무슨 일이 있었나요?
학교 선생님 진짜 짜증 나네.,선생님과 무슨 일 있으셨나요? 자세히 말해주시겠어요?
건강이 나빠서 자꾸 회사에 병가를 내게 돼.,어쩔 수 없는 상황이군요.
안 좋은 몸을 이끌고 장례식에 다녀왔어.,무슨 일이 있었나요?
약을 꾸준히 먹는데도 몸이 전혀 좋아지지 않아. 처방이 제대로 된 건지 화 나.,약을 꾸준히 복용해도 효과가 없어서 화가 나시는군요.
요근래 슬픈 감정이 많이 느끼는 거 같아.,요새 너무 슬프시군요. 그렇게 생각하시는 이유가 있나요?
건강이 안 좋으니까 비통한 마음이 들어.,건강 문제로 힘드시겠어요.
건강이 안 좋으니까 어디 움직이기도 너무 힘들어.,건강이 좋지 않아 많이 힘드시군요.
코로나가 터지고 병 자체에 대해서 예민해진 것 같아.,코로나로 인해서 많이 스트레스 받고계시는군요.
만성 두통 때문에 큰 돈 들여 시술했어.,만성 두통 때문에 많이 힘드시겠어요.
주변에 운동을 하다 다치는 노인을 보면 분노를 느끼고 아무것도 안 하는 내가 더 안전한 것 같아.,운동하다 다치는 노인을 보면 분노를 느끼고 있군요.
회사에서 이 년 더 일할 수 있는 계열사 자리를 마련했지만 미련 없이 정년퇴직을 했어.,오랜 시간 일하면서 많이 힘드셨나 봐요.
내가 집안일을 돕는다고 하면 친구들이 우습게 볼 것 같아 말을 안 했어.,집에서 집안일을 많이 도와주시는군요.
이젠 집에만 있으니 아내와 마찰만 생기는 것 같아 반려견을 입양했어.,아내와의 마찰로 힘드시겠어요.
당뇨 때문에 귀찮지만 열심히 건강관리를 하고 있어.,당뇨 관리하시느라 많이 불편하시겠어요.
나는 회의에서도 의견을 내기보다는 다른 사람의 의견을 보조하는 쪽이야.,다른 사람의 의견을 보조하는 쪽이시군요. 남을 보조하다 보면 기분이 어떠세요?
업무량이 늘어나면 부하 직원들에게 적당히 분배하여 평소대로 맞추곤 해.,그러고 나면 기분이 어떠세요?
나는 부하 직원에 대한 것을 책임을 지려하기 보다는 직접 처리할 수 있게 도움을 주는 편이야.,그렇게 하면 어떤 점이 좋으실까요?
부하 직원의 계속된 불만 표현에 상담을 하기보다는 윗선에 보고하겠다고 말했어.,그러고 나니 기분이 어떠세요?
신입사원이 업무 처리가 야무지지 않고 금방 떠날 것 같이 행동을 해.,신입사원이 그렇게 행동한다니 기분이 안 좋았겠어요.
나중에 책임 문제가 생기지 않도록 모든 업무는 상사에게 메일로 보고하고 회신을 받아 진행하고 있어.,그렇게까지 철저하게 하시는 이유가 있을까요?
많은 업무량에 우선순위가 높은 것들만 처리하고 나머지는 계속 뒤로 미뤄 놓았더니 일이 쌓였네.,일이 쌓여서 기분이 안 좋으시겠어요.
기립성 저혈압을 방지하기 위해 천천히 자리에서 일어났어. 너무 어지러워.,기립성 저혈압 때문에 생활이 불편하실 것 같아요. 정말 힘드시겠어요.
당뇨병이 생긴 이후 음식을 먹는 것에 까다로워져서 주위 사람들이 힘들어해.,당뇨병 발병 이후 주변 사람들을 힘들게 해서 마음이 어려우실 것 같아요.
치매 방지를 위해 아내와 매일 오목을 두는 시간을 가지고 있어.,치매가 다가온다니 많이 속상하시겠어요.
위에 작은 혹이 있다는 말을 듣자마자 의사에게 빨리 수술해 달라고 말했어.,혹이 발견돼서 마음이 급하셨겠어요.
병이 재발해서 수술해야 될 거 같대. 그래서 귀농해서 살까 계획 중이야.,병이 또 재발해 마음이 많이 심란하시겠어요.
이제는 가발을 쓰고 잠을 자지 않으면 안심이 안 돼.,무엇이 마음에 안정을 느끼지 못하도록 만들었나요?
아내가 갱년기인지 요즘 병원을 다녀.,많이 걱정되시겠어요.
오십 대 후반이 되니 건강에 더욱 신경 쓰이네. 옛날엔 대범한 편이라 생각했는데 요샌 모든 일에 방어적이게 되는 것 같아.,건강관리 중요하죠. 
내가 제일 염려하는 것은 골다공증이 있어서 조금만 부딪쳐도 병원에 가야 하는 상황이라 생활하는 게 불편해.,언제부터 골다공증이 있다는 것을 실감했나요?
육십 세가 되어 보니 아직 죽음에 대해서 생소하지만 준비는 해야 될 거 같아.,죽음에 대해 깊게 생각해 본 적은 있나요?
회사 사람들이 나에게 신경을 쓰지 않았으면 좋겠어.,주변 사람들의 관심이 부담스러우시군요.
어제 새로운 사람들을 알게 됐어.,새로운 사람과의 관계를 어떻게 느끼시나요?
난 누군가와 굳이 가까이 지내고 싶지 않아. 나에게 신경을 꺼줬으면 좋겠어.,혼자 있는 것이 낫다고 생각할 만큼 다른 관계를 하고 싶어 하지 않군요. 그렇게 생각하게 된 계기가 있나요?
난 사람들과 대화하는 게 어려워.,어떤 점이 제일 어려우신가요?
지난주에 남자친구가 프러포즈했는데 나는 좀 결혼이 이르다는 생각이 들어서 고민이야.,프러포즈를 받으셨군요. 축하해요! 그런데 아직은 결혼이 이르다는 생각이 드시는군요.
결혼은 해도 아기는 안 낳을 거야.,결혼은 해도 아이는 안 낳고 싶으시군요. 다른 계획이 있으신가요?
시어머니가 계속 아이를 갖지 않는다고 구박해.,아이를 갖는 것으로 구박을 받았군요.
오늘 길거리에서 어떤 남자가 내가 자기 이상형이라면서 전화번호를 물어봤어.,연락처를 그 남성분께 알려드리셨나요?
결혼을 했는데 아이를 가져야 할지 고민이 되네.,결혼 하시고 임신에 대한 생각이 바뀌신 건가요?
나는 아기를 낳을 생각이 없는데 시어머니는 서운해해. 어쩌지?,시어머니의 서운함이 신경 쓰이는군요. 이럴 때 어떻게 하면 좋을까요?
동생이 내 돈을 슬쩍 해갔어.,동생의 행동으로 마음이 정말 어지러우시겠어요.
업무 진행 중에 큰 실수를 했어. 아직 다른 사람들은 모르는 상황이지만 나중에 혹시 큰 질책을 받거나 해고당하게 되면 어떡하지?,업무 중 하게 된 실수로 인해 많이 걱정되시는군요. 지금 어떤 방법이 가장 좋은 해결책일까요?
오늘 아버지랑 전화 통화를 했는데 연봉이 올랐냐고 물어보셔서 그냥 조금 올랐다고 말씀드렸어.,아버지가 아들의 연봉에 관심이 크신가 보군요.
요즘 취업이 잘 안 돼서 걱정이야.,취업이 잘 안 되어 걱정이시군요.
직장 상사가 오늘 나에게 한마디 했는데 내가 너무 나 자신을 숨기는 거 같다며 내 이야기를 좀 하라고 말을 했어.,직장에서 방어적으로 사람들을 대하시나요?
진학상담은 부모님하고 하기싫어. 분명히 도움안될거야.,그렇게 생각하는 이유가 있을까요?
나이먹어 몸도 아프고 사람들도 무서워서 못 만나겠어.,그렇게 생각하시는 이유가 있으신가요?
의사의 오진으로 건강을 잃지는 않을까 생각이 들어서 아파도 병원 방문을 하지 않게 돼.,의사의 오진이 두려우시군요. 어떻게 하면 이 두려움에서 벗어날 수 있을까요?
건강이 걱정돼 건강검진을 받아봐야겠어.,건강검진을 생각중이시군요.
오늘 전학생이 말거는데 말걸지 말라고했어. 다 걜 위한거니까.,전학생이 말걸지 않았으면 하는 이유가 있나요?
수학점수가 너무 낮게 나와서 답답해.,수학점수가 낮게 나와 답답하시군요. 앞으로 어떻게 하실 건가요?
직장동료와 친해지기 어려워.,동료와 친해지는데 어려움을 느끼시는군요.
어제 일이 너무 많아서 야근을 했지 뭐야! 피곤해 조금 쉬고 싶어.,야근을 해서 피곤하시군요.
몸이 안좋아서 그런지 모든게 조심스러워.,많이 아프신가봐요. 앞으로 어떻게 지내실거에요?
항상 병을 앓고 있지만 지역에 있는 병원은 의심스러워.,병원이 의심스러우시군요. 의심을 버리고 병을 치료 할 수 있는 방법은 어떤게 있을까요?
남편은 내가 무슨 얘길하면 무조건 화부터 내서 대화하기가 겁나.,남편과의 대화가 겁나시는군요. 어떡하면 좋아질 수 있을까요?
나이가 들면서 친구를 만들기 무서워지네.,친구를 만들기 무서우시군요. 다른 계획이 있으신가요?
김부장이 갑자기 친철하게 대해 왜 그러는 걸까.,갑작스러운 태도변화에 당황스러우셨군요.
지금은 건강에 신경을 많이 써야 할나이야.,건강에 신경이 쓰시실 나이군요. 나이가 많다고 생각되시나요?
엄마가 내 일기장 보는거 같아서 문을 잠궜어.,엄마가 일기장을 보는것 같아서 문을 잠궜군요. 일기장에는 어떤 이야기들이 담겨있나요?
권위적인 아버지와 소통이 어려워.,권위적인 아버지와 소통에 어려움이 있군요.
나는 항상 학교에서 방어적인거 같아.,학교에서 방어적인 이유가 있나요?
요즘 폭력적인 학생 때문에 학교 다니기 조심스러워.,폭력적인 학생으로 학교 다니기 조심스러우시군요. 어떻게 하면 좋을까요?
엄마가 내 방에 안들어오면 좋겠어.,어머님이 방에 자주 들어오시나요?
성적이 별로 안좋아서 진로 선택이 조심스러워.,많이 곤란하신가 봐요. 앞으로 어떻게 하실 건가요?
우리 가족에게 내가 너무 방어적으로 대하고 있어.,가족을 방어적으로 대하는 이유가 있나요?
대학교 원서 넣을 때 낮춰서 넣을 생각이야.,대학 원서를 낮춰서 넣으시는 이유가 있나요?
김 부장은 항상 나를 모함하려고 해. 기분 나빠.,김 부장이 모함하려고 해서 기분이 안좋으시겠어요.
프로젝트에 내 의견이 하나도 반영되지 않았어. 열심히했는데 짜증나.,프로젝트에 내 의견이 반영되지 않고 노력의 결실이 반영되지 않아 마음이 좋지 않으시군요.
왜 다들 나를 이상하게 보는거야. 너무 화가나.,사람들의 시선에 화가 나셨군요. 조금 더 자세히 말씀해주시겠어요?
왜 하는 일마다 사사건건 참견하는거지? 기분나쁘게.,기분 나쁘신 거 같은데 무슨 일인가요?
나는 아파서 병원비로 돈 쓰는데 아내는 유흥비로 내 병원비만큼 돈을 써서 화딱지가 나서 죽겠어.,몸이 아픈 것도 힘든데 아내 분께서 유흥비로 돈까지 쓰셔서 속이 많이 상하셨군요.
건강에 좋다는 음식은 왜 이렇게 다 맛이 없는지 원.,건강에 좋다는 음식이 사용자님의 입에 안 맞으시는군요.
내가 아픈 것을 가족들에게 알리고 싶지 않은데 가족들이 자꾸 눈치를 채고 물어봐.,아픈 사실을 알리고 싶지 않으신데 가족들이 자꾸 물어봐서 고민이시겠어요.
전에부터 다니던 병원의 담당의사가 갈 때마다 잔소리를 너무 해서 병원을 옮겼어.,병원을 옮기셨다니 좀 더 자세하게 알려주시겠어요?
아내와 또 싸웠어. 이번에는 거짓말까지 해버렸어.,아내와 싸우셨다니 좀 더 자세하게 말씀해주시겠어요?
자식이 만날 나만 보면 하는 소리가 있는데 자꾸 들으니 짜증이 나네.,자식이 만날 같은 소리만 하셔서 짜증이 나셨군요. 어떤 소리를 항상 들으셨나요?
고혈압 때문에 요새 돈이 나가는 돈이 너무 많아.,경제적으로 고민이 많으시겠어요.
조금만 걸어도 숨이 차는 게 몸이 예전 같지 않아.,힘드시겠어요. 몸이 안 좋은가요?
요새 방어적이게 되는 것 같아.,방어적이라는 게 어떤 건지 조금 더 자세히 말씀해 주시겠어요?
내가 건강문제에 있어서 되게 예민한가봐.,건강을 많이 신경쓰시나봐요.
통원치료 보험을 소개시켜줬는데 고민이 되네.,병원에 다닐 일이 있으신가요?
어제 기원에서 동갑내기 친구를 만났는데 정말 좋은 친구가 될 수 있을지 걱정이야.,친구를 사귀는 것에 대해 조심스러우시군요. 어떻게 관계를 이어가실 계획이세요?
독감 백신을 맞아야 할 지 망설여지네.,어떤 이유로 망설이시는 건가요?
친구가 돈을 빌려 달라고 하는데 거절했어.,그러시군요. 친구의 부탁을 거절했군요.
나는 노후 자금으로 주식 투자를 하는 데는 방어적인 입장이야.,그렇게 생각하는 이유가 있으세요?
이제 건강 챙길 나이가 되니까 술 담배도 끊을까 생각 중이야. 나도 많이 약해졌네.,신체에 어떤 이상 반응이 나타났나요?
우리 반 아이들이 요즘에 자꾸 나를 따돌려서 학교에 가기 싫어.,따돌림을 당해서 학교에 가기 싫으시군요. 어떻게 하면 좋을까요?
귀가 안 들려서 사람 만나는 것이 꺼려져.,귀가 안 들려서 사람 만나는 것이 꺼려지는군요.
난 잘못 한 거 없는데 노인정에 사람들이 이제 오지 말라잖아.,갑작스러운 통보에 너무 당황하셨을 것 같아요.
주식시장이 안 좋아서 정리할까 고민이야. 방어적인 태도를 취해야 할 것 같아.,주식을 방어적으로 하시려는 생각이군요.
직장에서 사람과 친해지고 싶지 않아.,직장 사람들과 친해지시기 싫은 이유가 있나요?
딸 아이가 또 화났네.,딸 아이와 무슨 일이 있으셨는지 더 자세히 말씀해 주시겠어요?
난 건강이 나빠지지 않게 무조건 열심히 미리 노력할 거야.,건강을 위해서 노력하시는 편이군요.
어제 우리 아들이 무슨 잘못을 해서 야단을 좀 쳤는데 글쎄 걔 말이 엄마가 자기한테 해 준 게 뭐가 있냐고 하는데 기가 막히네. 내가 애들 뒷바라지를 하느라 얼마나 고생을 했는데.,그런 말을 들으셔서 아주 속상하셨겠어요. 아드님이 어떤 것에 대해 그런 말을 하게 된 것 같으세요?
시부모님은 도대체 왜 그러실까?,어떤 일이신가요? 더 자세히 이야기해주세요.
진로 문제로 요즘 부모님과 대화를 하는데 내가 원하는 걸 안 들어 줘서 방어적으로 대화하고 있어.,부모님과 진로 문제로 방어적으로 대화하는군요. 앞으로 어떻게 하실 건가요?
회사에 면접을 보러 갔을 때는 최대한 나 자신을 숨겨야 한다고 생각해.,면접을 볼 때 이것저것 많이 물어볼 텐데 나 자신을 숨기는 게 가능한 일인가요?
노후 문제로 부부 싸움을 했는데 부인이 감정이 상하지 않았을까 걱정 돼.,어떤일로 부부 싸움을 하셨나요?
여자친구가 결혼하자고 하는데 나는 아직 준비가 안 된것 같아.,여자친구가 결혼하자고 하는데 아직 준비가 안 되셨군요. 어떤 준비가 안 되셨나요?
친구 사귀는 게 참 어려운 것 같아.,친구 사귀는 게 어렵군요. 어떤 부분이 어렵나요?
취업하기가 너무 힘들어.,취업하기 힘드시군요. 취업 준비 기간이 얼마나 되나요?
코로나 때문에 대중 교통을 이용하기가 무척이나 꺼려지네.,감염병 전염이 우려되어 대중교통 사용이 꺼려지시는군요.
무슨 말만 하면 발끈하고 도대체가 내 말을 들으려고 하지 않는다니까? 남편이나 아들이나 똑같고 참 살면 살수록 어렵네.,남편때매 힘듬을 느끼시는군요. 무슨일인지 들어볼까요?
오늘 환자에게 치료해주는 도중 나에게 과격한 행동을 하여 몸을 피하는 상황이 발생했어.,환자가 격한 행동을 보였다니 괜찮으세요?
나는 아이는 못 낳을 것 같아.,아이를 못 낳을 것 같다고 생각하신 이유가뭘까요?
팀장님이 나한테만 이 과제를 줬는데 너무 부당한 것 같아.,팀장님이 사용자님에게만 과제를 줘서 기분이 안 좋으시군요?
동료가 보고서를 안 쓰고 있는데 너무 얄미워!,동료가 보고서를 열심히 쓰질 않아서 화가 나셨군요.
이틀 연속 외근이라니 나한테 왜 그러는 걸까?,이틀 연속 외근이셔서 힘드시군요.
왜 맨날 나만 많은 업무량을 주는 걸까? 너무 화나!,많은 업무량을 맡아서 화가 나셨군요?
팀원들이 열심히 참여를 안 해줘서 속상해!,팀원들이 열심히 안 해줘서 속상하시군요? 왜 그러실까요?
친구가 내 직업에 대해 은근히 비난하는 것 같아서 화나!,친구가 사용자님 직업을 비난해서 기분이 안 좋으시군요?
종종 과장님께서 나만 차별하시는 것 같아 기분이 나빠!,과장님께서 종종 차별하시는 것 같아서 기분이 나쁘셨군요.
취업 문이 너무 좁은 것 같다는 생각이 들어서 힘들어.,취업 문이 좁은 것 같은 생각이 들어 힘드시군요.
직장 상사가 나에게 말을 너무 함부로 해서 기분이 나빠.,직장 상사가 말을 함부로 해서 기분이 나쁘셨군요.
상사가 너무 시대착오적인 발언들을 해!,상사가 시대착오적인 발언들을 해서 기분이 안 좋으시군요?
내가 희망하는 진로를 무조건 전망이 없다고 비하해!,사용자님이 희망하는 진로에 대해 비하하셔서 기분이 안 좋으시군요.
나를 꾀어 같이 수업을 빼먹은 친구가 자신은 아니라고 방어적인 태도에 화가 났어.,자신만 책임을 피하려는 모습에 화가 났었군요.
친구가 놀자고 해서 갔는데 선배들이랑 담배를 피우고 있어서 화가 나면서 좀 위축됐어.,예상치 못한 분위기에 위축이 되었군요.
학원을 빠지고 놀자 한 친구가 자기 부모한테는 내 탓이라고 말했다고 하니 화가 나네.,친구가 원인을 제공하고 책임을 돌리니 화가 나셨군요.
내 성적을 보고 웃음을 터뜨린 친구에게 정색하고 화를 냈어.,그런 일이 발생해서 화가 나셨군요.
미술 시간에 만든 내 작품을 친구가 떨어트릴 뻔해서 놀랐어.,친구가 내 작품을 떨어뜨릴 뻔 해서 놀랐겠어요.
가장 친한 동성 친구가 나를 친구 이상으로 좋아한다고 해서 말문이 막혔어.,동성 친구의 갑작스런 고백에 말문이 막혔군요.
친구와 말싸움을 하는데 친구가 나를 주먹으로 때려서 화를 내려다 참았어.,화를 내려다 참았다니 왜 그런지 말씀해주실 수 있나요?
우리 집 비밀번호를 누르는데 친구가 계속 쳐다보고 있어서 좀 어색했어.,비밀번호를 쳐다보는 친구 때문에 어색했었군요.
내 꿈을 무시하고 절대 불가능하다고 말하는 친구가 너무 싫은데 나는 화도 못 내고 답답했어.,꿈을 무시하는 친구를 보고 화도 못 내고 답답했군요.
내가 주말에 얼마나 공부를 했는지 물어보는 친구에게 궁금해하지 말라고 했어.,친구가 얼마나 공부하는지 궁금해하는군요. 왜 그런지 말해줄 수 있나요?
친구와 싸운 일로 나한테 신경질을 내는 동생한테 소리를 지르고 싶었는데 참았어.,동생에게 소리를 지르고 싶은 감정을 참았군요.
같은 반 애들이 자꾸만 나를 괴롭혀서 화가 나.,학교에서 계속해서 괴롭히는 아이들이 있군요. 화가 나겠어요.
행실 나쁜 녀석들이 이번에는 내 친구들을 따돌리고 있대. 화가 나고 안타까워.,친구들이 따돌림을 당하고 있군요. 정말 화가 나겠어요.
쉬는 시간에 선생님 몰래 같은 반 애들이 친구를 때리는 걸 봐서 화가 났어.,선생님이 없을 때 친구가 맞는 걸 봤군요. 화가 났겠어요.
친구가 어떤 애한테 머리를 맞았대서 화가 치밀었어.,어제 친구가 갑자기 머리를 맞았다고 했군요. 친구 생각에 화가 났을 것 같아요.
걔네들이 오늘도 나를 괴롭혔어. 더 이상 학교에 가기가 싫어.,학교에 계속 괴롭히는 아이들이 있군요. 학교에 있어야 하는 시간이 무척 싫겠어요.
다른 애가 내 친구를 발로 차서 넘어져 다쳤어. 화나고 속상해.,소중한 친구가 발로 차여 다쳤군요. 속이 상하고 화가 나겠어요.
도시락에 엄마가 달걀말이를 싸주셨는데 어떤 애가 억지로 뺏어 먹어서 짜증 나.,맛있는 반찬을 도시락에 넣어 왔는데 친구에게 뺏겨서 아쉽고 불만스러웠겠어요.
쉬는 시간에 매점에 갔다가 돌아오니 나쁜 애들이 내 사물함을 뒤지고 있어서 화가 났어.,함부로 사물함을 뒤지는 애들 때문에 놀라고 화가 났겠어요.
노트에 숙제를 했는데 자꾸 훔쳐 가서 베끼는 애가 있어. 화가 나.,반복적으로 숙제를 베끼는 애가 있군요. 저라도 화가 날 것 같아요.
내 친구가 어떤 애를 괴롭히는데 이제는 나도 자기랑 똑같이 하래서 화나.,친구가 폭력 행위에 가담하라고 권유하는군요. 화가 나겠어요.
사실은 나를 괴롭히는 애가 있어서 화가 나고 신경이 날카로워져.,괴롭히는 애로 인해 화나고 날카로워지는군요. 어떻게 괴롭히나요?
친구와 자전거를 타고 가는데 다른 학교 애가 내 친구를 밀치고 가서 화났어.,자전거를 타던 친구가 밀쳐져서 화나는 마음을 이해해요.
대기업 다니는 친구들은 속으로 나를 무시할 거 같아.,그런 기분이 들어 많이 속상하시겠어요.
이직하려고 하는데 경력 때문에 아마도 어려울 것 같아.,그런 생각이 들어 화가 나시겠어요.
나는 반에서 은근히 따돌림을 당하는데 한 급우가 다가왔어. 무슨 의도로 다가온걸까?,친구가 한 명 먼저 다가왔군요. 무슨 말을 했나요?
난 지금의 성적과 석차를 유지하고 싶은데 부모님은 계속 더욱 높은 성적을 윈하셔 부모님이 너무 욕심이 많으신 거 같아.,성적에 관해 부모님과 의견차가 있나 보네요. 어떤 식이 되길 바라시나요?
아빠는 언제나 가부장적이야 아빠랑 얘기하기 싫어.,아버지랑 말이 안통한다고 생각하시는군요.
오랫동안 학교폭력을 당해서 이제는 누구와도 관계를 갖기 싫다는 생각이 들어. 다가오면 밀어내게 돼.,아픈 기억으로 방어적인 태도를 갖게 되셨군요.
계부가 생겼어. 하지만 난 아직 그분을 받아들일 마음이 안된 것 같아.,새아버지의 존재에 관해 방어적이시군요.
어떤 아이들이 내 좌석에 음료수를 엎질러 놓고 어질러 놓았어.,진짜요? 해도 해도 너무한 아이들이네요.
오늘 누가 내 책상에 낙서했어. 나는 아무 말도 못 하고 가만히 엎드려있었어.,왕따에 대하여 방어적이셨군요.
반에서 학교폭력 당하는 친구가 있는데 나도 함께 괴롭힘 당할까 봐 그 친구를 도와주지 못하겠어.,수동적으로 행동하고 계시는군요.
엄마랑 감정적으로 너무 싸우다보니까 이젠 대화하자고 하면 벌써 싫어져.,가장 최근에 싸웠을 때가 언제인가요?
이번 시험 점수가 너무 안나왔어. 하지만 나는 진짜 최선을 다했어.,열심히 공부했는데 점수가 잘 안나와서 심란하시겠네요.
엄마랑 이야기하기 싫어.,왜 그런 기분이 드셨나요?
수시 원서를 접수하는데 상향을 너무 내면 안 될 것 같아.,수시 지원은 신중해야돼요.
나는 학습을 하고싶지 않은데 어른들은 계속 공부를 해야한다고 해.,정말 스트레스 받으시겠어요. 혹시 학습 말고 다른 목표를 가지고 계신건가요?
시험기간이라고 엄마 잔소리가 너무심해. 내가 알아서 할텐데 개입하지않았으면 바라.,시험기간이라고 엄마 잔소리가 너무심해. 내가 알아서 할텐데 개입하지않았으면 바라.
문제풀이 위주로 학습하라는데 절대 안할거야. 난 개념위주로 학습하고 싶어.,확실하시군요. 평상시에 공부계획을 어떻게 계획하시나요?
선생님이 내 진로 선택에 상관하지 않았으면 좋겠어.,왜 그런 기분이 드셨나요?
요즘 정말 신경쓰이는 일이 있어.,어떤 일이 있으신가요?
걔네가 누구를 왕따시키든 말든 나랑은 관련없는 일이야. 신경쓰이지만 어쩔 수 없어.,따돌림 당하는 벗을 모른 척해도 어쩔 수 없다고 사유하시는군요.
오늘 성적표가 도착해서 엄마가 보기 전에 감췄는데 가져오라네. 어떡하지?,이번 시험을 잘 마치지 못하셨나요?
오늘 전학생이 대화 시도했는데 말걸지 말라고 했어 다 걜 위한거니까.,전학생이 말 걸지 말았으면 하는 이유가 있나요?
수학 과외는 더이상 하기 싫어.,왜 하기 싫으신가요?
난 어쩌면 대학을 못 갈 거야.,어째서 그렇게 생각하시나요?
공부가 내 취향은 아니라 공부를 안하는 것 뿐이야.,공부하시는 게 어려우신가 봐요.
요새 너무 공부가 안돼서 환장하겠어. 어떻게 하면 공부를 잘할 수 있을까?,요근래 학습이 안되셔서 힘드시겠어요. 이럴수록 교과서 위주로 학습하시면 좋을 듯해요.
고뇌가 있는데 어떻게 해야 할 지 모르겠어.,무슨 고민인가요? 
반드시 돈이 많은 직업을 얻어야 할까?,반드시 그렇지 않죠. 하고 싶은 일이 어떤 건가요?
가족들이 나보고 성격 이상하다고 하는데 내가 보기엔 본인들이 더 이상해.,성격을 지적 당하셔서 기분 나쁘셨나 봐요.
우리 부모님은 나에 대해서 전혀 몰라.,왜 그렇게 여기세요?
엄마가 계속 내 방에 들어오시는것 같아.,엄마가 방에 들어오시는 것 같아서 마음이 불편하시군요.
내가 공부 못하는건 자신 탓이 아니야.,왜 그런 이야기를 하시는 걸까요?
친 할머니가 계속 어머니한테 집에 오라고 하셔.,어머니께서 친 할머니네 나서는 것이 싫으신가요?
내 친한친구가 다른 친구들에게 괴롭힘 당하는걸 목격했는데도 멈추질 못했어.,마음이 안 좋으셨겠어요. 이유가 있으셨나요?
식구를 신뢰하기에는 내가 너무 힘들어.,많이 힘드신 것 같아요. 어떻게 해야 식구를 신뢰할 수 있을까요?
나는 나의 성적을 누가 아는 게 싫어.,그게 왜 싫으신가요.
우리반 아이들이 요새 계속 나를 따돌림 해서 학교에 가기 싫어.,왕따를 당해서 학교에 가기 싫으시군요. 어찌 하면 좋을까요?
나 요새 학교에서 따돌림 당하는가 봐.,학교 가기가 무서울 수 있을 것 같아요.
어떤 대학을 지원할지 고민중이야.,전공 선택이 걱정이신가 보네요.
따돌림을 주도하는 애들이랑 말도 하고 싶지 않아.,안 좋은 사건이 있으셨나요?
