human,system
선생님 몰래 수업을 빼먹었는데 선생님한테 전화가 와!,수업을 빼먹어서 선생님한테 전화가 오고 있군요. 어서 전화를 받으세요.
내가 무서워하는 선생님 수업에 숙제를 깜빡했어!,저런. 무서워하는 선생님 수업의 숙제를 깜빡했군요.
성적이 잘 안 나오니까 다른 친구들이 나를 따돌림 시킬까봐 걱정돼.,성적이 잘 안 나와서 따돌림 받을까봐 걱정되는군요. 친구들이 성적으로 따돌리는 친구들인가요?
남들이 내 진로를 들으면 비웃고 조롱하는 것만 같아.,타인에게 조롱을 당하는 기분을 느끼고 계시군요.
학창시절 나를 괴롭히던 친구를 길에서 마주쳤어.,정말요? 깜짝 놀랐겠어요.
간만에 차로 출근해서 주차하다가 사장님의 차를 긁어버렸어.,그랬군요. 사장님한테 말씀 드렸어요?
업무를 진행하다가 실수를 했는데 사장님이 부르셔.,사장님이 부르셔서 놀라셨겠네요.
상사에게 트집을 잡혀 한 번 혼쭐이 난 뒤로 웬만해서는 엮이지 않으려 해.,크게 혼쭐이 났나 보네요. 늘 조심스럽겠어요.
덤벙대는 신입 사원이 큰 사고를 치게 될까 불안한데 어떡하지?,신입 사원이 덤벙대는 것 때문에 많이 신경 쓰이시나 봐요. 하나하나 꼼꼼하게 챙겨야겠네요.
휴가 이후에 출근했더니 회사 분위기가 이상해졌어.,그래요. 왜 무슨 일이 있었나요?
유독 나를 싫어하는 선배가 있는데 그 선배의 물건을 고장 냈어.,많이 미웠었나 보네요. 그래서 어떤 감정이 들었나요?
상대 평가에서 친구보다 좋은 성적을 받아내고 싶은데 자신이 없어.,친구보다 좋은 성적을 받고 싶은데 그렇지 못할까 봐 불안하신가 봐요.
친구의 차를 탔는데 너무 난폭하게 운전을 해서 무서웠어.,운전을 심하게 하나 보네요. 정말 불안하셨을 것 같아요.
신입사원에게 쓴 소리를 조금 했는데 신입사원이 상사에게 그 사실을 말해서 내가 좀 난처하게 됐어.,난처했겠네요. 신입사원도 그런 이야기를 상사에게까지 말을 하고 기분 안 좋았겠어요.
내가 무시하던 동기가 승진을 해서 내 상사가 됐는데 너무 불편해.,너무 불편하겠네요. 회사 가기 싫을 거 같네요.
사회에서 알게 된 지인들과 좋게 지낸 기억이 없어서 그냥 거리를 두며 살려고 해.,그러셨군요. 지인들한테 마음의 상처를 받았었나 보네요.
더 젊었을 때 돈이라도 많이 저축해놓을 걸 그랬어. 너무 후회가 돼.,젊었을 때 돈을 저축해두지 않아서 많이 후회하시는 것 같아요.
요즘 들어 친구들이 내가 없는 자리에서 뒷담 할 것 같아.,자리에 없을 경우 친구들이 뒷담을 하게 될 것 같아서 많이 불안하시군요.
내가 실수해서 팀원들한테 민폐 끼칠까 봐 무서워.,어떤 실수를 말하는 건가요?
상사가 옆을 지날 때마다 괜히 두려워.,상사가 옆을 지날 때마다 두려우시군요.
건강 때문에 회사를 빠져야 한다고 보고하기 무서워.,건강 때문에 회사를 빠져야 되는 걸 보고하기 무섭군요.
마지막 회사 면접 결과를 확인하기 무서워.,회사 면접 결과 확인하기가 무서우시군요.
시험에 계속 떨어졌는데 이번에도 떨어질 것 같아.,곧 다가올 시험 때문에 스트레스가 많군요.
나 상향지원을 한 회사에 합격해서 좋은데 한편으론 두렵기도 해.,마냥 행복하지만은 않으시군요.
첫 출근이어서 회사에 가는 내내 두려웠어.,새로운 시작이어서 마음이 무거우시겠어요.
회사 주차장에서 주차를 하다가 모르고 외제차를 긁어버렸어. 나 이제 큰일 났다.,주차를 하시다가 그런 실수를 하셔서 정말 당황스럽고 두려우셨을 것 같아요.
직장 상사가 얘기 좀 하자고 하셔서 사무실에 들어가야 해. 이유를 몰라서 불안해.,직장 상사한테 불려서 가보셔야 되군요. 많이 긴장되겠어요.
서류를 작업하다가 컴퓨터가 꺼져서 파일이 날아갔을 것 같아. 너무 불안해.,컴퓨터가 꺼져서 파일이 다 날아갔을까 봐 불안하시군요.
남편이 요즘에 말도 없어지고 나한테 소홀한 것 같아. 이러다가 남편에게 버려질까 봐 두려워.,남편에게 버려질까 봐 두려우시군요.
요즘 티브이에 흉흉한 뉴스가 자주 보여서 딸이 귀가가 늦으면 나쁜 일을 당할까 봐 두려워.,딸의 귀가가 늦으면 나쁜 일을 당할까 봐 걱정이 되시는군요.
남편이 소방관인데 화재 현장에 출동한다는 연락이 오면 사고 날까 봐 심장이 두근거려.,소방관인 남편께서 출동하실 때 불안하셨군요.
몸이 약한 딸이 출산을 앞두고 있는데 큰일이 나진 않을지 걱정이 태산이야.,몸이 약한 딸의 출산이 걱정되시는군요.
나 오늘 아들하고 다퉈서 슬퍼.,오늘 아들하고 다퉈서 슬프셨군요. 조금 더 자세히 말씀해주시겠어요?
남편이 교통사고로 중환자실에 들어가게 돼서 마음이 너무 슬퍼.,남편이 아프셔서 마음이 괴로우시군요.
딸이 며칠 전에 운전면허를 땄는데 아직 익숙하지 않아서 오늘 같은 비 오는 날이면 걱정돼.,딸이 비 오는 날에 운전하는 것이 걱정이셨군요.
남편의 지방 발령으로 주말 부부가 되면 마음이 멀어질까 봐 불안해.,남편과 떨어져 지내는 것이 많이 불안하신가 봐요?
자녀들을 키우느라 고생을 해서 은퇴 후에 혼자 여행을 떠날 예정이야.,은퇴 후에 혼자 여행을 떠날 예정이시군요.
오늘 병원에 가보니 백내장 진단을 받았어. 너무 무섭고 두려워.,백내장 진단을 받으셔서 두려우시겠어요.
주변에서 나이 드니 아픈 사람들이 많아져서 불안해. 건강하게만 살고 싶다는 생각이 들어.,아플까 불안하고 건강하게만 살고 싶다는 생각이 드시는군요.
지난밤에 기침을 하는데 피가 나와서 너무 놀라고 두려웠어.,기침을 하는데 피가 나와서 너무 놀랐겠어요.
아빠가 더 이상 내가 아빠 딸이라는 걸 기억 못하시는 것 같아서 너무 불안해.,아버지가 딸을 기억하지 못하시는 것 같아 불안하시군요.
요새는 잠들 때마다 자식들이 결혼하는 것도 보지 못하게 될 것 같아서 두려워.,자식들이 결혼하는 것도 볼 수 없을까 봐 두려우시군요.
만성 간경화가 악화되었다고 의사가 술을 더 마시면 죽는다네. 너무 슬프고 무섭다네.,만성 간경화가 악화되셨다니 심리적으로 너무 힘드시겠어요.
요즘 운전하면서 도로를 달릴 때 사고가 나서 죽을까 봐 너무 무섭고 두려워.,교통사고가 날까 봐 많이 두려우시군요.
암 관련 다큐를 봤는데 담배를 끊어야겠어. 너무 무서워.,암에 걸릴까 봐 두려우시군요.
혹시 나중에 병에 걸려 자식들에게 짐이 되는 건 아닐까 너무 두려워.,자식들에게 짐이 될까 봐 두려우시군요.
병중에서도 치매는 절대로 안 걸렸으면 좋겠어.,치매에 걸릴까 봐 두려우시군요.
살이 계속 쪄서 너무 걱정돼.,살이 쪄서 걱정을 하고 있군요.
눈앞이 흐리게 보이는데 노안일까?,눈앞이 흐리게 보여서 걱정이시군요.
죽을 때 혼자 죽기가 싫다. 무서워.,죽음에 대해 걱정하시는군요. 어떤 생각을 하시나요?
오늘도 아침 운동을 하고 왔어. 내가 한번 아파 봐서 조금 그 무서움을 알아.,운동을 다녀오셨나요? 아프신 적이 있군요.
친구가 등산 갔다가 다쳤어. 나도 운동해야 하는데 우리 나이에는 무서워서 뭘 못하겠다.,친구 분 일 때문에 요즘 걱정이 생기셨나요?
더위가 매년 기승을 부리는데 집에 에어컨이 없어 너무 덥다. 여름이 무서워.,더위 때문에 고생이시네요.
병이 악화돼서 통증이 심해지니까 진통제 없이 지내기가 두려워.,진통제 없이 생활하는 것이 매우 고통스러우시겠어요.
뇌졸중 후유증으로 앞으로 몸 한쪽이 마비된 채로 살아야 한다는 사실이 두려워.,한쪽 몸이 마비된 채로 살아가신다니 정말 막막하시겠어요.
암이 안 좋은 부분에 퍼져있어서 수술하다가 죽을 수도 있다니까 너무 두려워.,죽는다는 생각이 드시니 많이 두려우시겠군요.
한 번만 더 심근경색으로 심장마비가 오면 살 가망이 없다고 하니 너무 불안하네.,심근경색이 올까 봐 두려우시군요.
내가 죽으면 내 장례식에 아무도 안 찾아올까 봐 무서워.,죽음 뒤에 사람들이 장례식에 안 찾아올 것 같아서 두려우시군요.
치매에 걸렸다는 걸 가족들이 알면 나를 요양원으로 보낼 것이 분명해. 불안해.,가족 분들께서 요양원으로 보내실 것 같아서 불안하시군요.
임종을 지켜줄 사람이 없어 혼자 죽는 것이 두려워. 지금 내 상태가 불안해.,곁을 지켜줄 사람이 없어서 죽음이 두려우시군요.
백내장이 생겼는지 시야가 흐릿하게 보이는 것 같아.,앞이 흐릿하게 보이시는군요.
치매가 왔는지 건망증이 너무 심해졌어.,건망증이 심해져 당황스러우시군요.
암에 걸려서 죽을 때까지 고통스러울까 봐 너무 무서워.,고통스럽게 생을 마감하시는 게 두려우시군요.
치매가 심해져 가족들도 못 알아볼까 봐 너무 두려워.,가족을 못 알아볼까 봐 불안하시군요.
간호사가 새로 왔는데 주사를 너무 아프게 놔. 주사 맞기가 무서워.,새로 온 간호사가 놓는 주사 때문에 힘드시군요.
항암치료 때문에 탈모가 왔는데 사람들 만날 때마다 시선이 느껴져서 불안해.,치료로 인해 탈모가 와서 많이 괴로우시군요.
내가 김 씨가 치질에 걸렸다는 소문을 냈는데 김 씨가 나를 찾아와 해코지 할까 봐 걱정돼.,김 씨가 찾아와 해코지를 할지도 모른다는 생각 때문에 두려우시군요.
동네 병원 간호사는 항상 쌀쌀맞아. 접수하러 왔다고 하기도 겁나고 무서워.,간호사의 불친절한 태도에 속상하셨군요. 좀 더 말씀해주세요.
내가 치매래. 나중에 남편까지 잊어버릴까 봐 두려워.,생각지 못한 진단을 받아 많이 걱정되시겠어요. 좀 더 말씀해주실래요?
평소 난폭한 아들이 병원비를 안 준다고 행패를 부릴까 봐 불안해.,폭력적인 아들 때문에 불안하시군요.
내가 치매 판정을 받았는데 며느리가 알면 날 요양원으로 보낼까 봐 걱정돼.,며느리가 요양원으로 보낼까 봐 두려우시군요.
내 손자가 암이래. 하나뿐인 내 손자를 잃을 것 같아서 너무 슬퍼.,손자 분이 암이라니 많이 놀라졌겠어요.
언니가 고혈압으로 쓰러진 후 깨어나질 않아서 불안해.,언니가 걱정되어 불안하시군요. 좀 더 말씀해주세요.
옆집 박 씨에게 천식에 좋은 차를 대접했는데 먹고 병원에 실려 가서 불안해.,옆집 박 씨가 걱정되고 불안하시겠어요. 좀 더 말씀해주세요.
천식 때문에 편의점에서 같이 일하는 청년에게 폐를 끼칠까 무서워.,같이 일하는 청년에게 폐를 끼칠까 봐 무서우시군요.
요즘 우울증으로 노인정에 안 오는 김 씨 할머니가 걱정 돼.,우울증을 앓고 있는 김 씨 할머니가 걱정되시군요.
우리 사업이 위기해 처했어. 곧 무너질 것 같아.,사업이 위기에 처하셨군요.
내가 투자한 주식이 급락할까 봐 무서워.,주가가 떨어질까 봐 무서우시군요.
김 영감이 돈을 들고 도망갈 것 같아서 두려워.,김 영감이 돈을 들고 도망갈까 봐 두려우시군요.
이번에 하는 마을 노인잔치에 후원이 없을까 봐 불안해.,노인잔치에 후원을 받을 수 없을까 봐 불안하시군요.
남편이 잡혀갈까 봐 너무 걱정이 돼.,남편이 잡혀갈까 봐 불안하시군요. 좀 더 자세히 말씀해주시겠어요?
내가 노인 회비를 몰래 빼돌린 게 알려질까 봐 불안해.,회비를 횡령한 사실이 밝혀질까 봐 두려우시군요.
나이 먹을수록 걱정이 는다.,최근 걱정할 일이 있으셨나요?
아이를 갖고 싶은데 임신하고 출산까지 생각하면 너무 막막하고 두려워,임신과 출산에 대한 두려움을 갖고 계시는군요. 특히 어떤 점이 두렵게 만드는지 말씀해주시겠어요?
친구들 모임에 가기가 싫어.,왜 그러신데요? 말씀해 주실 수 있으세요?
집 밖 나가기가 어려워.,무슨 일 있으신지요?
앞으로 몇 살까지 살게 될까?,어떤 일 때문에 몇 살까지 살지 궁금해지셨나요?
한 살 한 살 나이를 먹으니 이제 죽음에 대해 생각하게 되네.,나이를 먹으면서 죽음에 대해 생각하게 되시는군요.
대인기피증 때문에 사람들 만나기가 겁이 나.,대인기피증으로 사람들을 만나는 것을 겁이 나시는군요.
나 내일 첫 출근인데 어떡하지?,내일 첫 출근이라 걱정되시겠어요.
속을 터 놓을 수 있는 진정한 친구가 없어. 나만 혼자인 것 같아 두려워.,나만 혼자인 것 같아 두려우시군요.
선배와의 의견 충돌이 있었어. 사소한 일인데 모임에서 내 뒷말이 나올까 봐 무서워.,뒷말이 나올까 봐 무서우시군요.
사회생활이 이렇게 어려운 줄 몰랐어.,사회생활이 어렵게 느껴지시는군요. 조금더 자세히 말씀해주시겠어요?
한 번 사기를 당한 적이 있어서 대인관계가 두려워.,사기를 당한 적이 있어서 대인관계가 두려우시군요.
사람들에게 마음을 열고 이야기 한다는 게 너무 두렵고 어려운 일인 거 같아. 나를 오해하면 안 되는데 여러 가지 생각이 들어.,다른 사람과 마음을 열고 이야기하시는 게 두려우신 거군요.
이직하게 되었는데 새로운 곳에서 새로운 사람 만나는 게 두려워.,새로운 환경에 적응하는 부분이 두려우신 것 같아요. 어떤 것이 적응하는 데 도움이 될까요? 
요즘 내 친한 친구들이 하나둘씩 다들 결혼을 하고 있어서 기분이 이상해.,하나둘씩 결혼하는 친구들을 보면 어떤 마음이 드시나요?
결혼하게 되면 많은 걸 포기해야 할 것 같아서 두려워.,어떤 점에서 그렇게 느끼시나요?
오늘 산부인과에서 임신했다는 말을 들었어.,임신을 하셨군요.
남자친구가 갑자기 결혼하자고 이야기했어.,남자친구가 갑자기 결혼에 대해 이야기했군요. 어떤 감정이 드셨나요?
난 출산이 두려워.,출산이 두려우시군요.
결혼한 지 오 년 만에 임신했는데 출산 후에 이 아이를 잘 키울 수 있을지 걱정도 되고 두려워.,출산 후에 잘 키울 수 있을지 두려우시군요.
아이를 낳는 것이 너무 무서워서 난 결혼은 못 할 것 같아.,아이를 낳는 것이 무서우시군요. 어떤점에서 무서움을 느끼세요?
너무 겁이 나고 무서운 심정이야.,무슨 일 때문에 겁이 나시나요?
이번이 첫 연애인데 잘 할 수 있을까 두려워.,첫 연애라서 매우 두려우시군요.
직장에서 해고당했어. 새로운 직장을 찾지 못할 것 같아 두려워.,직장에서 해고를 당하고 새로운 직장을 찾기 못할까 두려운 마음이시군요.
취업도 못 하고 인생에서 낙오자가 될까 봐 겁이 나.,취업에 대한 스트레스가 크시군요.
여자 친구에게 메시지를 보내던 중에 실수로 이름을 잘못 불렀어. 어떡하지?,여자 친구의 이름을 잘못 부르셔서 걱정되시는 것 같네요.
마지막 만난 이후로 여자 친구가 며칠째 연락이 없어서 무서워.,여자 친구가 며칠째 연락이 없어서 무서우시군요. 어떤 이유에서 두려우신 건가요?
아기가 생긴 지 얼마 안됐는데 다니는 회사가 어려워졌어. 이제 어떡하지?,회사가 어려워 지셨군요. 괜찮을 거예요.
여자 친구와 연애하면서 모은 돈을 다 써버렸어.,돈을 다 써버리셨군요. 많이 속상하시겠어요.
불량한 친구한테 시험 시간에 답안지를 안 보여 줬다고 욕을 먹었어.,옳은 일을 한 건데 속상하시겠어요.
오늘따라 더 쓸쓸하구먼. 손자 녀석 얼굴도 마음대로 볼 수 없으니.,많이 외로워 보여요. 오늘 무슨 일이 있었나요?
아이가 세상 밖으로 나올 때까지 태교하면서 마음의 안정을 찾고 있어. 빨리 아이를 보고 싶어.,태교하면서 마음의 안정을 찾고 계시군요.
남자친구가 하는 말을 더 신뢰하기로 했어. 내가 요즘 남자친구 말을 잘 못 믿었거든.,남자친구가 하는 말을 더 신뢰하기로 하셨군요.
친구가 재테크를 하라고 했을 때 할 걸. 돈이 아쉬우니 후회가 돼.,친구의 조언을 듣지 않았던 게 후회되시는군요.
나는 틱장애를 오래 앓아 와서 사람을 못 만나겠어.,틱장애가 있으니 굉장히 인간관계가 힘드시겠어요.
이번 병원 의사 선생님은 정말 믿음이 가.,믿음가는 의사 선생님이 계시다니 든든하시겠어요.
한번 아파보니까 주변에 사람들이 얼마나 소중한가에 대해 다시 생각하게 됐어.,주변에 좋은 사람들이 많은가봐요.
새로 태어난 손주를 보면 아픈 것도 잊고 웃게 된다니까!,새로운 가족을 갖게 되어 기분이 좋으시군요.
아내와 부부싸움을 하고나면 권투선수 출신 처남이 찾아올까 봐 두려워.,아내와의 싸움이 처남과의 만남으로 이어질까 불안하시겠어요.
길에서 어떤 남자와 딸을 닮은 여자가 팔짱을 낀 채로 지나가는 것을 봤어.,딸이 남자친구에 대해 말을 안 해 주셔서 불안하시겠어요.
노인네들이 다 오늘내일 한다지만 멀쩡한 친구였는데. 갑자기 쓰러져서 병원이라니.,친구 분이 쓰러지셔서 걱정이시겠어요.
발목 수술이 영. 손녀하고 배드민턴도 힘들어서야.,발목 수술로 여러 가지로 불편하시군요. 힘드시겠어요.
붉은 반점이 올라오는 병이 뭐가 있는지 모르겠어. 집사람이 큰 병에 걸릴 걸까 걱정이야.,아내 분께 병이 생겼을지 걱정이시군요.
저혈압이라 신경 쓸 게 너무 많아.,병이 있으면 신경 쓸 게 많죠. 피곤하시겠어요.
항암치료를 하면 자식들이 놀라겠지.,질환에 자녀 분들이 놀라실까 걱정이시겠군요. 속상하시겠어요.
내 애인이 내 돈을 보고 접근한 건지 모르겠어.,애인 분이 의심이 되시는군요. 불안하시겠어요.
뉴스를 보니 평균 수명이 늘어났다고 하는데 모아둔 돈이 얼마 없어 걱정이야.,재정에 대해 고민을 가지고 계시다니 많이 걱정스러우시겠어요.
퇴직금을 모두 가게에 투자했는데 수익이 제대로 나지 않아.,수익이 제대로 나지 않아서 많이 걱정스러우시겠어요.
노후 대비는 어느 정도 해온 것 같은데 통장만 보면 괜히 초조해져.,금액 때문이신가요? 많이 걱정스러우시겠어요.
내가 돈을 모아두지 않았다면 다들 날 떠났을 거야. 그게 날 슬프게 해.,돈을 모아두었기 때문에 다들 모여 계신다고 생각하시는군요. 많이 슬프시겠어요.
공적 연금과 개인연금으로 노후 대비를 해두었는데 훨씬 길어지면 어쩌지.,모아두신 돈보다 노후가 길어지실까 많이 불안하시겠어요.
요즘에 모아둔 목돈이 없어 갑자기 크게 아프면 어떻게 하나 걱정이야.,갑자기 아프실까 걱정이신 거죠? 많이 불안하시겠어요.
노후 대비라고는 집 한 채가 전부인데 요새 집값이 떨어지고 있어.,집값이 떨어지시는 게 걱정이신 거죠? 많이 불안하시겠어요.
암 투병 생활한지 오래됐는데 자식들은 나를 보러 오지도 않아서 참 인생이 허무하다는 것을 느껴.,참 허무하고 속상하시겠어요.
아무도 나를 여자로 보지 않는 것 같아서 너무 울적해.,많이 슬프셨겠어요. 왜 그런 마음이 들었나요?
상사를 대할 때에는 많이 긴장하게 돼.,조금 더 자세히 말씀해주시겠어요?
회사 그만두고 다시 수능 보고 싶은데 너무 늦은 것 같아.,그런 상황이시라니 마음이 불안정하시겠어요.
병에 걸렸는데 민간요법으로 치료하는 건 반대야.,민간요법 치료에 부정적이시군요.
가장인 남편이 병에 걸리면 병원비를 감당할 수 없을 것 같아.,남편이 아프면 가계에 위기가 생기는군요.
코로나 때문에 나 같은 자영업자들이 얼마 힘들어졌는지 몰라.,무슨 일인지 자세히 말해주세요.
아들과 점점 대화가 적어지고 남 같은 느낌이 들어.,그 나이엔 이젠 가족보다는 친구나 또래와 보내는 시간이 더 길어지죠.
요즘에 불면증이 심해진 것 같아.,무슨 걱정이 있으셔서 잠이 안 오시는 건가요? 최근에만 그러시는지요?
요즘 회사에서 꼴 보기 싫은 사람이 너무 많아.,정신적으로 피로감이 많으시겠어요.
굉장히 믿고 의지했던 언니가 있어. 가족보다 가깝게 지냈던 사이야.,의지할 수 있는 지인이 있으시군요.
앞으로 은퇴하고 수입원이 없어졌을 때 재정이 두려워.,미래 재정에 대한 걱정으로 두려움을 느끼고 계시는군요. 어떻게 하면 두려움을 없앨 수 있을까요?
곧 있으면 정년퇴직인데 무엇을 하며 살지 고민이야.,퇴직 후 삶이 고민되시는군요. 은퇴하시고 하고싶은 일이 있으신가요?
내가 늦게 아이를 낳아서 이제 사춘기인데 걱정이 많아.,자녀분이 사춘기라 걱정되시는군요. 어떤 점이 걱정되시나요?
오늘 시험 점수가 떨어졌다고 부모님께 야단 맞았어.,시험 점수가 떨어져서 부모님께 야단 맞으셨군요.
어제 고향 친구의 부고를 들었어. 나도 고혈압 때문에 건강이 걱정이었는데 충격이 커.,친구의 부고라니 충격이 크셨겠어요.
나이가 들어갈수록 예전만큼 건강하지 못한것 같아. 빨리 죽을까봐 두려워.,죽음이 두려우시군요. 그럼 건강을 유지하기 위해서 어떻게 하실건가요?
내가 암에 걸렸는데 병원비 폭탄에 맞을까 봐 걱정돼.,병원비로 인한 지출이 많을까봐 걱정되시는군요. 병원비를 해결할 방법은 있을까요?
잦은 병가로 직장 사람들과 사이가 좋지 않아 계속 다닐 수 있을지 두려워.,직장 사람들과 사이가 좋지 않아 계속 다닐 수 있을지 두려우시군요.
자식들이 나를 싫어할까봐 두려워.,자녀분들이 싫어할까 봐 걱정이시군요. 무슨 일이 있으셨나요?
노후준비가 전혀 안되어 있어 걱정이야.,많이 두려우시겠어요. 어떻게 하실 계획인가요?
학년이 올라갈수록 학교 폭력이 심하다던데 고등학교 올라가기가 두려워.,학교 폭력 때문에 두려우시군요.
이제 사람들을 어떻게 대해야 할 지 모르겠어.,사람을 어떻게 대해야 할지 모르시겠군요. 무슨 일 있으신가요?
어머니가 암에 걸렸어. 돌아가시면 어떡하지.,어머님 건강 때문에 많이 두려우신가봐요.
요즘 건강이 악화되는게 느껴져. 이러다 큰 병에 걸리는게 아닐까 걱정이 돼.,건강이 악화되는 것을 느껴 걱정하고 계시는군요. 혹시 악화된다고 느끼시는 이유가 있을까요?
나는 정말 아빠가 무서워.,아빠가 무서우시군요.
중년이 되니 건강이 두려워.,건강이 나빠질까 봐 두려우시군요.
집에 들어가는 게 너무 무서워.,집에 들어 가는 게 무서우시군요. 무슨 일이신지 자세히 말씀해주시겠어요?
재정이 너무 나빠져서 두렵네.,정말 두려우시겠어요. 두려움을 해결할 방법이 있을까요?
업무중에 받는 스트레스가 많아서 회사가기가 두려워.,업무 스트레스로 인해 회사에 가기 두려우시군요. 어떤 계획을 가지고 계신가요?
딸이 독립한다고 할까봐 두려워.,딸의 독립이 두려운 이유가 있으신가요?
노후준비도 안됐는데 은퇴시기가 다가오니 두려워.,은퇴가 두려우신가봐요. 은퇴후 어떻게 하실건가요?
엄마랑 아빠가 사이가 안좋으셔! 이혼할까봐 두려워.,엄마랑 아빠랑 사이가 안좋아서 이혼할까봐 두려우신가보군요 어떻게 하면 좋을까요?
건강이 안좋아서 너무 두려워.,건강이 안 좋아 두려우시군요.
기말고사에서 꼴등을 해서 엄마한테 많이 혼날 것 같아 걱정이야.,성적이 안 좋아 걱정이 되시는군요.
학교 친구들이 나를 따돌릴까봐 너무 두려워.,학교에서 따돌림을 당할까봐 불안해 하시는군요. 어떻게 하면 좋을까요?
시험이 얼마 안남았는데 공부를 안해서 학교를 가기가 두려워.,시험 때문에 학교를 가기가 걱정되는군요.
오늘 학교에서 영진이가 내 핸드폰을 뺏어갔어.,학교 친구에게 휴대폰을 빼앗겨서 속상하시겠어요. 휴대폰을 뺏긴 이유가 있나요?
성적이 안좋은데 원하는 고등학교로 갈 수 있을까?,성적으로 진학에 고민이 있군요. 어떻게 하면 좋을까요?
요즘 부모님이 자주 싸우셔.,부모님 싸움 때문에 신경이 많이 쓰이나 봅니다. 무슨 이유로 싸우는지 알고 계신가요?
따돌림 받을까봐 두려워.,따돌림 받을까봐 두려운 이유가 있나요?
수능 시험이 코 앞이야.,수능 시험이 빨리 돌아왔네요.
내일 영찬이가 각오하고 학교 나오래.,친구에게 그런 말을 들은 이유가 있나요?
나 너무 두려워.,두려움을 느낄 만한 일이 있었나요?
무서워 죽겠어.,무서운 일이 있으셨나요? 더 자세히 말씀해 주시겠어요?
따돌림이 두려워.,따돌림 때문에 두려우시군요. 더 자세히 말씀해 주시겠어요?
아빠가 너무 무서워 아무말도 못하겠어.,아빠가 두려워 힘드신거군요.
학교가 너무 무서워 매일 괴롭히는 애가 있어.,괴롭히는 사람이 있어 학교가 두려우시군요.
내일 건강검진 받는 날인데 괜히 걱정되네.,건강검진을 앞두고 있어 걱정이 되시는 군요.
요새 두려움이 커.,두려움이 큰 이유가 있으신가요?
친구 주진이가 나를 괴롭혀서 두려워.,친구 일로 두려움을 느끼시는 군요. 앞으로 어떻게 하실 건가요?
여자 친구에게 메시지를 보내던 중에 실수로 이름을 잘못 불러서 불안해.,여자 친구의 이름을 잘못 부르셔서 불안하시군요.
마지막 만난 이후로 여자 친구가 며칠째 연락이 두절되어서 무서워.,여자 친구가 며칠째 연락이 없어서 무서우시군요.
아기가 생긴 지 얼마 안 됐는데 다니는 회사가 어려워져서 불안해.,아기가 있는데 회사가 어려워져서 불안하시군요.
여자 친구와 연애하면서 모은 돈을 다 써버려서 두려워.,연애하면서 모은 돈을 다 써서 두려우시군요.
자식들은 다 결혼해서 분가 했는데 내가 아프면 어쩌지.,앞으로의 일이 많이 걱정되시군요.
약이 거의 다 떨어져가네.,이제 약이 없나요?
나이가 드니 몸 구석구석 안 아픈 곳이 하나도 없어.,몸이 많이 안 좋으신가 봐요?
아내와 내가 싸우면 꼭 처남이 중간에 싸움에 끼어들어.,아내와의 싸움에 처남이 개입되는군요?
나 아빠가 매일 술먹고 와서 때려서 무서워.,저런! 마음이 힘드시겠어요.
건강이 안좋으니 두려워.,건강 문제로 마음이 괴로우시겠어요.
요즘들어 남편이 집에서 급격히 말이 없어져 불안해.,남편분이 말수가 급격히 줄어서 불안하시군요. 이야기는 안 해보셨어요?
건강을 잃을까봐 두려워.,건강을 염려하고 있군요. 그렇게 생각하시는 이유가 있나요?
육십대에 사기를 당한 적이 있어서 사람 만나는게 무서워.,사기를 당하셨던이 마음이 너무 많이 아팠겠어요 마음의 상처는 아물었나요?
내일 건강검진 결과 나오는데 두렵네.,두렵고 힘드시겠어요. 두려움을 극복할 방법은 무엇이 있을까요?
친구들이 자꾸 아프다는 소식이 들려오는데 그들을 먼저 떠나보내게 될까 두려워.,친구들과 사별하게 될까 봐 두려우시군요.
요새 너무 두려워.,어떤 일 때문에 두려움을 느끼셨나요?
가출을 했는데 집에 다시 들어갈 생각을 하니 너무 두려워.,집에 다시 들어가길 두려워하시는군요. 가족과 연락은 해보셨나요?
이 나이 먹고 돈 걱정할 줄이야.,돈이 걱정되는 이유가 있나요?
요즘 일이 너무 힘든데 그만두고 다른 데 갈 데가 있을까 두려워.,새로운 이직을 생각하시면서 두려운 마음이 드시는군요.
이제 곧 은퇴를 준비해야 하는데 무서워.,은퇴가 두려우시군요. 언제 은퇴하세요?
이제 오십 대 접어드니까 아픈 곳이 생길까 봐 무서워.,건강 때문에 많이 걱정되시나 봐요.
엄마 아빠가 너무 자주 싸워. 오늘도 싸울 거 같아서 두려워.,어머니 아버지가 자주 싸워 두렵군요.
취업이 확실하지 않아서 너무 두려워.,확실하지 않은 취업으로 인해 두려운 마음이시군요.
그녀와 이제 결혼하고 싶은데 막상 하려니 두려움이 몰려와.,결혼에 관해서 두려움이 있으시군요. 어떻게 하면 기분이 조금 나아질까요?
어제도 오늘도 내일도 늘 학교 가기가 무서워. 애들이 책상에 낙서하고 침을 뱉어놔.,학교폭력 때문에 학교 가기 두려우시군요. 어떻게 하면 괴롭히는 아이들의 태도를 바꿀 수 있을까요?
학교 가는 게 너무 싫어. 내가 뭘 가져가기만 하면 뺏어.,학교에 가면 물건을 자주 뺏기시는군요. 
나 집에 가기 싫어. 학교 끝나고 밤에 집에 가면 아빠가 술 마시고 있어.,술 드시는 아버지 때문에 집에 가기 싫군요. 아버지가 학생 분에게 어떻게 하시나요?
