human,system
딸이 힘들 때마다 이혼한다고 해서 참고 살라고 말만 했는데 결국 이혼한대.,따님께서 이혼하신다니 많이 걱정스러우시겠어요.
손자가 너무 보고 싶어서 딸에게 재촉했는데 나 때문에 출산 후유증이 심해진 것 같아.,따님께서 출산 후유증이 심해지셨다니 너무 힘드시겠어요.
얼마 전 연락을 못 받았던 친구가 어제 죽었대.,친구 분께서 돌아가셨다니 많이 슬프시겠어요.
친구가 사업 때문에 돈을 빌려달라고 해서 내가 거절했는데 얼마 후 그 친구가 파산했대.,친구 분께서 파산하셨다니 죄책감이 드셔서 많이 힘드시겠어요.
노약자석에 있는 젊은이를 혼내며 양보하라고 했는데 알고 보니 다리를 다친 친구여서 많이 놀랐어.,다친 젊은이를 몰라봐서 많이 당황스러우시군요.
사춘기인 손주에게 인사를 똑바로 안 한다고 한마디 했더니 그 자리에서 울어서 곤란했어.,손주가 울어서 많이 당황스러우시군요.
음식점에서 주문한 음식이 안 나온다고 직원에게 잔소리를 하자마자 음식이 와서 너무 뻘쭘했어.,잔소리하자마자 음식이 도착했다니 너무 당황스러우셨겠어요.
만원 지하철에서 답답해 옆 사람에게 짜증을 냈는데 내린 후에도 내내 마음에 걸리네.,옆 사람에게 짜증을 내셔서 마음이 편하지 않으시군요.
내가 몸도 건강한데 능력이 없어서 집사람이 일하게 해서 마음이 아파.,무슨 일인지 좀 더 자세히 말씀해주시겠어요?
사업이 망해서 아들이 빚까지 내서 겨우 돈을 막아줬어. 아빠 노릇을 못 해서 속상해.,사업이 잘 안 되어 마음고생을 많이 하셨겠어요. 괜찮으신가요?
친구가 보증 서달라고 해서 거절했더니 그 친구 회사가 망했어. 당황스러워.,친구 분 회사가 망하셨다니 많이 당황스러우셨겠어요. 괜찮으신가요?
너무 아껴 사는 버릇이 들어서 그런지 자식이 준 용돈도 쓰기 힘들어서 당황스럽네.,절약하는 버릇이 독이 되다니 많이 당황하였겠어요.
은퇴 후에 일자리를 구하지 못해서 가족한테 미안하기도 하고 면목이 없어.,일자리를 구하지 못해서 마음이 많이 무거우셨겠군요.
부동산 투기로 돈을 벌게 돼서 기쁜데 주변 시선들도 그렇고 조금 찝찝하네.,기쁜 마음과는 달리 주변의 시선들 때문에 마음이 불편하셨겠군요.
아내가 사고 싶어 하던 그릇이 있었는데 내가 안 된다고 했어. 아내가 속상했을까 봐 마음이 찜찜해.,아내 분이 속상하셨을까 봐 신경이 쓰이시는군요.
후원을 부탁하는 봉사단체를 거절했는데 미안해서 집에 와서도 생각이 나는구먼.,봉사단체의 부탁을 거절해서 미안하신 거군요.
친구 가게를 도와주다가 실수를 해서 손님 한 명에게 돈을 받지 못해서 미안하네.,안타깝게 친구 분을 도와주려다 한 실수 때문에 미안한 기분을 느끼셨군요.
내 과실로 교통사고가 나서 상대방 치료비와 수리비까지 물어주게 됐어.,그런 일이 있었군요. 괜찮으신가요?
막내 아들 결혼 때 많이 보태주지 못한 게 죄책감이 들더군.,막내 아드님을 많이 도와주지 못해 죄책감이 드시는군요.
길에서 쓰러진 할머니를 그냥 지나쳐왔는데 죄책감도 들고 너무 후회돼.,어려움에 처한 할머니를 그냥 지나쳐와서 괴로우시군요.
성질이 너무 더러워서 싫어하던 김 씨가 있는데 암 말기라 얼마 못 산대서 당황스러워.,평소에 싫어하던 분이 아프시다는 말에 당황하셨군요.
얼마 전에 갑자기 쓰러져서 휴가 갔던 아들 내외랑 손녀가 병문안을 왔어.,갑자기 쓰러지셔서 가족들이 급하게 병문안을 왔군요.
박 씨가 맨날 자식 자랑을 해대서 고혈압약을 숨기고 깜박 안 돌려줬어. 어떡하지?,얄미움에 박 씨 고혈압 약을 숨기셨는데 그만 못 돌려줘서 당황하셨군요.
위암으로 토할 때가 많았어. 항상 친언니가 다 치워줘서 고맙고 미안해.,위암으로 힘든 사용자님을 위해 준 언니에게 고맙고 미안하군요.
요즘 우울증인지 부쩍 이유 없이 며느리에게 화내고 짜증내는 일이 잦아진 것 같아.,며느리에게 감정적으로 대하는 빈도가 잦아졌군요.
병원비 때문에 동생한테 빌린 돈을 갚지 못할 거 같아서 미안한 마음이야.,동생한테 빌린 돈을 갚지 못할 것 같아 미안한 마음이 드는군요.
단골 병원 간호사가 매번 주사를 못 놔서 화를 냈는데 그만 둔다 인사하니까 마음이 불편해.,단골 병원 간호사가 그만둔다고 해서 그동안 화를 냈던 게 생각나 마음이 불편하군요.
근처 슈퍼마켓 주인이랑 자주 싸웠었는데 주인이 아파서 가게를 접는대.,자주 싸웠던 슈퍼마켓 주인이 가게를 접는다는 소식을 들으셨군요.
노인정에서 김 씨 수술비를 위해 모금을 할 때 내지 않았는데 김 씨가 결국 세상을 떠났어.,주변 사람이 세상을 떠나 마음이 안 좋으시겠어요.
갑자기 디스크가 재발해서 남편이 저금해 놓은 돈을 또 써야 할 것 같아.,그동안 모아 놓았던 돈을 쓰게돼 기분이 안 좋으셨군요.
만나고 있는 사람이 있는데 다른 사람한테 자꾸 마음이 가서 혼란스러워.,다른 사람에게 마음이 가서 혼란스러우시겠어요
내가 주식을 추천해서 친구가 퇴직금의 반을 투자 했는데 요즘 주식이 폭락해서 친구 얼굴을 못 보겠어.,친구에게 추천해준 주식이 떨어져서 얼굴을 못 보겠군요.
불편한 모임에 참석하기 싫어서 급한 일이 있다고 거짓말 한 게 마음에 걸리네.,거짓말을 하고 모임에 참석하지 않은 점이 마음에 걸리시는군요. 
딸아이 성격이 모나고 친구도 잘 못 사귀고 그러는 게 나의 탓인 것만 같아.,딸아이의 성격이 사용자님의 탓인거 같군요.
다음 주가 건강검진인데 걱정이 돼.,다음주가 건강검진이시군요.
다 정리하고 놀러나 다닐까.,어떤 일이 있으셔서 놀러다니고 싶은 마음이 드셨나요?
지금 내 마음이 너무 불편해.,무엇이 마음을 불편하게 만든 걸까요? 그에 대해 좀 더 얘기해 주시겠어요?
요즘 마음에 드는 사람이 생겼어. 그 사람 생각이 온종일 머릿속을 떠나질 않아.,마음에 드는 사람이 생기셨군요.
시어머님이 남자아이를 원하셨는데 여자아이를 출산하게 되어서 죄책감이 많이 들어.,시어머니의 바람과 달리 여자아이를 출산하게 되어 많이 위축되셨나 봐요. 
내가 회사에서 구매를 담당하고 있는데 실수로 숫자를 잘못 기재했어. 그런데 우리 팀 부장님이 나 대신 모든 책임을 뒤집어썼어. 죄송해서 어떡하지.,본인 실수로 다른 사람에게 민폐를 끼치게 되어 매우 죄책감이 크겠네요.
남자친구를 사랑하지도 않으면서 돈 때문에 결혼하기로 결심했어.,사랑하지 않는 사람과 돈 때문에 결혼하기로 하셨군요.
일하는 엄마는 늘 죄책감을 달고 살아.,일과 육아를 병행하는 데에 어려움이 있는 것처럼 들려요. 무슨 일이 있으셨나요?
내가 당뇨가 있는데 딸도 이번에 당뇨 판정을 받았어. 가족력 유전 영향이지. 젊은 나이의 딸이 나 때문에 평생 관리해야 되는 당뇨 환자가 되어서 정말 미안하고 죄책감이 들어.,상심이 크시겠어요. 따님과는 얘기 나눠보셨나요?
나이가 드니 생각이 많아져.,최근에는 어떤 생각을 많이 하시나요?
의사 선생님 말씀 듣지 않은게 후회가 돼.,의사 선생님 말씀을 들을걸. 후회하고 계시군요? 더 자세히 말씀해 주세요.
이제 하나 둘 걱정거리만 있어.,무슨 일 있으세요?
다른 사람의 기회를 내가 뺏은 것 같아.,어떤 부분 때문에 빼앗은 것 같다는 생각이 들었나요?
요즘 친구 관계 때문에 힘들어.,친구와 무슨 일로 이렇게 고민하고 계시는 건지 이야기해 줄 수 있으세요?
친구와 같이 있으면 사실은 불편한데 즐거운 척하려니 죄책감이 들어.,친구와 같이 있을 때 불편함을 느끼시는군요. 왜 그런 감정이 드실까요?
나는 친구들한테 너무 소홀하게 대하는 경향이 강해.,왜 그러신 것 같으세요?
내가 같이 다니던 친구를 왕따시켰는데 너무 후회돼.,같이 다니던 친구를 왕따시켰는데 후회되시는군요.
오늘 엄마에게 상처 되는 이야기를 했어. 너무 죄책감이 들어,어머니께 상처를 주는 이야기를 하셔서 괴로우시군요. 어떻게 하면 죄책감을 없앨 수 있을까요?
재정문제에 죄책감이 들어.,재정 문제가 있으시군요. 무슨 일인가요?
어제 아들에게 말을 너무 심하게 한것 같아. 후회되네.,아드님에게 말을 심하게 하셔서 후회하고 계시군요. 앞으로 어떡하면 좋을까요?
우리 아이 감기 걸렸다고 약 사오다가 남편이 차사고가나서 너무 당황스러워.,남편분이 교통사고를 당하셔서 당황스러우시군요. 
오십 대인데 돈을 못 모아놔서 가족들에게 죄책감이 들어.,모아둔 돈이 없어서 가족들에게 죄책감이 드시는군요. 앞으로 어떡하실 계획이신가요?
반친구들이 내 옆자리 친구를 괴롭히는데 난 도와주지 못하고 그냥 책만 보고 있었어.,옆자리 친구를 도와주지 못해서 힘든거 군요. 친구를 도울방법이 있을까요?
재정문제 때문에 죄책감이 들어.,재정문제 때문에 죄책감이 드시는군요. 무슨 일인가요?
내가 너무 바빠서 우리 집 강아지를 잘 돌보지 못했어.,많이 바쁘셨군요. 강아지에게 무슨일이 있는 건가요?
학원을 빼먹어서 부모님께 죄책감이 느껴져.,학원에 가지 않아서 부모님께 죄송한 마음이 들었군요.
나이가 드니 아내와 자녀에게 내가 나쁜짓 했던것들이 너무 죄책감이 들어.,아 그렇군요 지금 감정이 죄책감이 드시군요. 어떻게 극복 하는게 좋을까요?
나는 무엇을 잘하는지 모르겠어.,잘 하는게 없다고 생각하시는군요. 그렇게 생각하는 이유가 있으신가요?
담배를 피지 말았어야 했나봐. 건강이 너무 악화됐다.,담배를 펴서 건강이 악화되셨군요. 많이 안좋으신거예요?
내가 영수증 처리를 잘못하는 바람에 부장님이 혼나게 생겼어 너무 죄책감이 들어.,자신의 실수로 부장님이 혼날것같아 죄책감이 드시는군요. 앞으로 어떻게 해야하나요?
독서실에서 내내 잠만 잤어. 엄마가 힘들게 보내주시는데 공부가 잘 안돼서 엄마에게 죄송해.,독서실에서 공부를 제대로 하지 못해서 어머니께 죄송해 하시는군요.
엄마한테 거짓말한 게 계속 신경쓰이네.,어머니께 거짓말을 해서 죄책감을 느끼시는군요. 어떻게 하면 좋을까요?
나 오늘 학교에서 죄책감이 많이 들었어.,오늘 학교에서 죄책감을 느낄 만한 일이 있었나요?
나 성적을 보면 죄책감이 들어.,성적을 보고 죄책감이 느껴지는 이유가 있나요?
부모님한테 죄책감이 들어.,부모님께 죄책감이 느껴지시는 이유가 있나요?
난 그냥 다른 애들이 하길래 장난삼아 한건데 그 아이가 그렇게 다칠 줄은 몰랐어. 그렇게 까지 상처줄지 몰랐어.,타인에게 상처를 줬군요. 어떻게 하면 좋을까요?
성적이 떨어져 부모님께 정말 죄송해.,떨어진 성적으로 많이 괴롭겠네요. 어떻게 하면 좋을까요?
가족한테 죄책감이 들어.,가족한테 죄책감이 느껴지시는 이유가 있나요?
약속을 어기고 외박을 했어. 집에 어떻게 들어가지?,약속을 어긴 것 때문에 걱정하고 계신 것 같아요.
내가 그 친구를 왜 때렸는지 지금도 후회가 돼. 사과를 하고 싶어.,친구를 때린 것을 후회하시는군요. 사과는 어떻게 하실 건가요?
사업에 실패해서 친구들에게 빌린 돈을 갚지 못 했어. 너무 미안하고 속상하네.,친구들 돈을 갚지 못하셔서 속상하시군요. 앞으로 어떻게 하실 생각이세요?
오늘 내가 회사의 프로젝트 하나를 망쳤어. 우리 팀에게 너무 미안해.,회사 팀 프로젝트를 망쳐서 팀원에게 미안함을 느끼시는 군요.
엄마는 항상 내가 친 사고 수습하러 다니시느라 바쁘셔. 나는 왜 이럴까.,어머니께서 내가 벌인 사고를 수습해 주시느라 고생하셔서 죄송한 마음이시군요.
엄마 말을 안 듣고 반항하기만 했는데 엄마가 우니까 나도 속상하고 눈물이 나.,어머니 말을 안 듣고 반항했던 것이 죄송해서 속상하시군요.
아내보다 내가 먼저 퇴직하게 되어서 너무 미안해서 얼굴을 못들겠어.,무슨 일인가요? 자세히 말해주시겠어요?
딸이 중학생인데 장래희망은 혼자 사는거라고 말을 했어.,혼자 살고 싶은 이유가 있을까요?
내가 노후준비가 되지 않은 것 같아서 자식들에게 너무 미안해.,준비가 되지 않은 것 같아 속상하셨군요.
죄책감이 많이 들어서 힘들어.,죄책감이 들 일이 있으셨나요?
아들이 학교에서 사고 치고 다녀서 걱정이야. 이게 다 내 잘못이지.,걱정이 많겠어요. 어떻게 하고 싶으세요?
노후준비를 하려다가 친구에게 사기를 쳤어.,어쩌다 그렇게 하셨나요?
오늘 차를 타고 가다가 사고가 나서 병원신세를 지게됐어. 아내를 걱정시키게되서 너무 미안하고 병원비 많이들고. 참 힘들다.,사고로 아내분을 걱정시킨 것과 지출이 생긴것이 죄송하시군요.
내가 그 친구에게 병원 가 보라는 말만 했어도 좋았을 텐데! 내가 너무 무심했어.,그 친구분에게 미안한 거군요. 너무 속상해 하지 마세요.
이제 오십 대인데 재정 관리도 못하고 명예 퇴직 당하게 생겼어. 노후 준비도 못 했는데 아들에게 너무 미안하고 죄책감이 느껴져.,이른 나이에 명예 퇴직이라니 마음이 너무 아프시겠어요. 앞으로 어떻게 하실 생각이에요?
죄책감이 많이 들어.,죄책감을 갖고 계시군요. 무슨 일이 있으셨나요?
같은 고등학생인 동생하고 싸워서 엄마가 많이 속상해했어.,엄마가 많이 힘들어 하셨군요.
돈을 넉넉히 모아두지 못해서 자식들에게 굉장히 미안해.,그동안 돈을 모아 두지 않아서 자녀분들에게 죄책감을 느끼시는군요.
골다공증이 있는 친구 어깨를 밀쳤는데 넘어져 다리가 부러져 죄지은 느낌이야.,다리 부러진 친구에게 너무 죄진 느낌이어서 괴롭군요.
내 가족력을 미리 자녀들에게 알리고 각자 관리하게 했야 했는데 그 생각을 못 해 미안한 마음이야.,자녀들에게 병을 물려주는 것 같아 죄책감이 드는군요.
앓아눕기 전에 아내가 원했던 근사한 식당에 가자고 했던 말이 떠올라 당황스러워.,근사한 음식점에 함께 가지 못해 미안한 마음이군요.
수영장에 함께 다녀온 아내가 이명이 들린다니 당황스러워.,수영장에 함께 다녀온 아내가 이명이 들려서 당황스럽군요.
뇌졸중으로 쓰러진 뒤에야 제주도 한번 데려가지 못한 게 후회스러워.,뇌졸중으로 쓰러진 뒤에야 제주도 한번 데려가지 못한 게 후회스럽군요.
내 병원비 때문에 자식들에게 더 많은 재산을 못 물려줘 미안해.,자식들에게 더 많은 재산을 물려주지 못해 미안하군요.
내가 어렸을 때 친구들한테 잘 못 해준 것 같아.,어렸을 때 친구들한테 잘 못 해준 것 같다고 생각하시는 이유가 있나요?
요즘 너무 스트레스를 받아. 내가 잘못 처리한 일이 있는 것 같아.,스트레스를 받을만하신 일이 있었나 봐요.
나 너무 죄책감이 들어.,죄책감 가지고 계신 이유가 있나요?
부모님에게 너무 죄송스러워.,부모님께 죄송한 감정을 느끼는 이유가 있나요?
내가 언니한테 거짓말을 했어.,언니에게 어떤 거짓말을 했나요?
내가 돈 때문에 한순간에 친한 친구를 배신했어. 너무 후회스러워.,친한 친구와 금전적 가치를 맞바꾼 것 같아 죄책감을 느끼시는군요. 
백수로 지낸 지도 벌써 일 년이 넘었어. 부모님 얼굴 보기가 미안해.,부모님께 죄송함을 느끼고 계시는군요.
아이에게 병이 생겼는데 다 내 탓인 것 같아.,자녀분이 아프게 되어 내 탓이라고 생각되시는군요. 이유가있을까요?
아이와 대화가 되지 않아 무척 속상하네.,아이와 대화가 되지 않아 속상하시군요. 어떤부분이 속상하신건가요?
내가 약속을 계속 어겨서 남자친구랑 헤어졌어. 남자친구한테 너무 미안해.,본인의 잘못으로 관계가 깨져서 죄책감을 느끼고 있군요.
술을 즐겼더니 건강검진 결과가 좋지 않게 나와 당황스러워.,좋지 않은 검진 결과 때문에 당황스러우시군요.
사정이 좋지 않아 아들이 원하는 영어연수도 못 보내주고 죄인 같은 기분이 들어.,아드님의 바람을 이루어 주지 못해 마음이 몹시 아프시겠어요. 죄책감을 극복할 방법이 있을까요?
너무 후회 돼.,무슨 일인지 말씀해 주시겠어요?
가끔 친구를 못 챙길 때 미안할 때가 있는 것 같아.,친구한테 미안한 감정을 느끼고 있었군요.
같은 동료 흠을 다른 직원에게 얘기하다가 그 직원이 왔어. 너무 죄책감이 들어.,뒷담화 하던 당사자가 와서 많이 당황스럽고 미안하셨군요.
내 남자친구에게 너무 미안해.,남자친구에게 미안함을 느끼는군요. 무슨 일 있으셨나요?
요번에 여러 군데 회사에 지원했는데 다 떨어졌어. 부모님께 너무나 죄송해.,지원한 회사에서 좋은 소식이 없어서 속상하시겠군요. 다른 계획이 있으신가요?
이번에 회사 인사발령이 났어.,회사에서 인사발령이 있으셨군요. 어떤 내용이었나요?
우리 부서 부장이 법인카드를 함부로 사용하다가 걸려서 징계를 받게 됐어. 이걸 알고 있었는데 그때 왜 나는 아무 말도 안 했을까 후회 돼.,같은 부서 상사가 징계를 받으셔서 유감이군요. 말씀 안 한 것이 후회된다고 하시니 혹시 문제에 대해 경고했다면 이 상황을 막을 수 있다고 보시는 건가요?
취업 준비 하면서 후회 되는 일이 많이 있어.,취업 준비하면서 많은 부분을 후회하고 계시군요. 어떤 부분에서 그런가요?
아내가 고생하는 게 내가 돈을 많이 못 벌어서 그런 것 같아 미안해.,아내가 힘들어하는 모습에 자신이 돈을 못벌어서 그런 것 같다고 생각하셨군요. 해결할 수 있는 방법이 있을까요?
얼마 전에 유산을 했어.,저런. 얼마 전에 유산을 했군요. 지금은 괜찮으세요?
내가 친구에게 보증을 섰다가 모은 돈을 다 뺏기고 빚만 남았어.,친구에게 보증을 섰다가 돈도 다 빼앗기고 빚만 남았군요. 괜찮으세요?
어제 친한 친구랑 약속이 있었는데 남자친구 만나야 해서 거짓말을 했어. 그냥 사실대로 말할 걸 그랬나 봐.,어제 남자친구와 만남을 위해 거짓말을 하셨군요. 어떤 일이 있으셨는지 말해줄 수 있나요?
여자친구랑 싸워서 속상하고 후회가 돼.,여자친구분과 싸워서 속상하시군요.
얼마 전에 친구에게 어쩔 수 없이 거짓말을 했어.,어쩔 수 없이 거짓말을 해버리고 죄책감이 크시겠어요.
여자친구에게 어제 크게 화를 냈는데 마음이 안 좋고 죄책감이 들어.,여자친구에게 화를 내서 죄책감이 크게 느껴지나봐요. 이러한 상황을 해결할 방법이 혹시 있을까요?
여자친구에게 어제 거짓말을 했는데 정말 죄책감이 들어.,거짓말을 해서 죄책감이 많이 드시는군요. 이러한 감정을 해소하는 방법이 혹시 있을까요?
우리 아들이 건강하지 못한 건 다 내 탓이야.,아드님이 건강하지 않다니 걱정이 많으시겠어요. 어디가 안 좋으신가요?
친구가 빌려준 옷을 망쳐버렸어. 아끼느라 아직 한 번도 입지 않은 옷인데 내가 우겨서 어렵게 빌린 거야. 그런데 엉망이 돼서 정말 미안하고 죄책감이 들어. 사과하고 싶어.,친구에게 어렵게 빌려 입은 새 옷을 망쳐서 미안하고 죄책감을 느끼시는군요. 어떻게 친구에게 사과할 수 있을까요?
내가 오늘 부하 직원을 심하게 혼냈는데 미안하네.,부하직원을 심하게 혼내서 기분이 안 좋군요.
남편이 은퇴했는데 내가 죄책감이 들어.,왜 죄책감을 느끼시나요?
신랑이 병원에 갔는데 위염이 심하다는군. 먹는 음식을 바꾸라는 이야기를 들었다네.,남편분이 위염이 심하시군요.
작년에 모아놓은 돈을 주식에 투자하며 많이 날렸어. 스스로가 한심해.,주식에서 돈을 잃어서 한심하다고 생각하고 계시는군요.
너무 일하는 게 힘들어. 정말 회의감이 드는군.,무슨 문제라도 있으십니까?
오늘 발표 준비를 하기로 했는데 내가 자료를 잘못 가져와서 우리 팀이 모두 고생했어. 너무 당황스러웠어.,열심히 준비했었는데 자료를 잘못 가져와서 많이 당황스러우셨겠어요.
오늘 팀 발표가 있는 날이었는데 나 때문에 발표를 망쳤어. 너무 당황스러워.,어떤 상황 때문에 그렇게 되었나요?
이번에 팀장님이 간단한 조사 업무를 부탁하셨는데 내가 잘못 처리했어. 너무 절망적이야.,팀장님이 부탁하신 업무를 잘못 처리하셔서 많이 당황하시고 놀라셨겠어요.
중요한 보고서 제출일이 오늘까지였는데 이제 알게 됐어. 어떡하지? 너무 당황스러워.,보고서 기한이 오늘까지인 걸 이제 알게 되어서 많이 놀라셨겠어요.
오늘 제출해야 하는 자료를 열심히 준비해놓고 집에 두고 왔어. 나 스스로가 너무 한심하고 어떻게 해야 하는지 당황스러워.,열심히 준비한 자료를 놓고 오셔서 많이 당황스러웠겠어요.
내가 먼저 취업을 해서 친구가 나에게 조언을 구했었는데 친구가 이번에도 취직이 되지 않았어. 너무 죄책감이 들어.,친구에게 도움을 주려고 하셨는데 잘 되지 않아서 많이 당황스러우셨겠어요.
부장님께서 일주일 전에 부탁하신 일이 있었는데 잊어먹고 있다가 이제야 생각이 나서 너무 당혹스러워.,부장님의 부탁을 이제야 기억하셔서 많이 놀라셨겠어요.
이번에 인턴으로 들어가 있던 회사에서 정규직 전환과 관련되어 있는 업무에서 실수를 해버렸어. 너무 자괴감이 들고 당황스러워.,중요한 업무에서 실수를 하셔서 많이 당황스럽고 힘드셨겠어요.
쉽게 처리할 수 있는 일이 있었는데 내가 실수 하는 바람에 더 복잡해져버렸어. 팀장님께 혼났는데 너무 당황스러웠어.,많이 힘드셨겠어요. 왜 그런 일이 발생했나요?
오늘 내가 지각하는 바람에 함께 외근을 나가야하는 팀원들이 모두 나가지 못하고 대기했어. 너무 당황스러웠어.,지각으로 팀원들이 모두 대기하게 되어서 많이 당황스러우셨겠어요. 무슨 일이 있어서 지각하시게 됐나요?
팀장님께서 나한테 부탁하신 서류를 잃어버렸어. 오늘 회의 자료라고 하셨는데 너무 당황스러워.,회의 자료를 잃어버리셔서 많이 당황하셨겠어요.
어릴 때부터 가난해서 소풍 때 소고기 김밥 먹고 싶다고 보챘는데 지금 생각해보니 엄마한테 미안하네.,돌이켜 보니 어머니께 죄송한 마음이 드시는군요. 어떤 점이 죄송한가요?
오해가 있어서 동생이랑 심하게 다퉜어. 내가 너무 몰아 붙여서 동생이 눈물을 흘렸는데 마음이 좋지 않아.,동생이랑 다투셨다니 많이 힘드시겠어요. 동생과 화해하기 위해서는 무엇을 해야 할까요?
오늘 너무 급해서 벗의 숙제를 따라했는데 선생님께 둘다 꾸중을 들어 너무 미안해.,벗에게 미안한 기분이 드시는군요.
친구의 보고서를 몰래 베꼈어. 기한을 맞추려면 어쩔 수 없었지만 계속 마음이 편치 않아.,친구의 보고서를 배낀 행동에 죄책감을 느끼고 계시네요. 
금번에 대학교 원서 쓰는데 부모님 의사에 따르지 않고 내뜻대로 써버렸어.,혹시 그런 초이스를 한 이유라도 있을까요?
독서실에서 계속 잠만 잤어. 엄마가 어렵게 보내주시는데 공부가 잘 안 되서 엄마에게 송구해.,독서실에서 공부를 충분히 하지 못한 것이 죄송스러우시네요.
난 그냥 다른아이들이 하길래 장난 삼아 한건데 그 애가 그렇게 다칠 줄은 몰랐어. 그렇게까지 상처줄 지 몰랐어.,다른 사람에게 상처를 줘서 죄책감이 드시는군요.
친구가 교내 폭력을 당하고 있는데 겁나서 도와주지 못했어. 미안한 감정이 들어.,학교폭력 당하는 친구를 도와주지 못해 죄책감을 느끼고 계시군요.
요즘 걱정이 좀 있는데 말이지.,어떤 고민이 있으신가요?
이번 중간고사를 너무 못봐서 부모님께 죄책감이 들어.,중간고사 점수를 많이 안 좋게 받으셨나봐요.
반친구들이 내 옆자리 친구를 괴롭히는데 난 도와주지 못하고 단지 책만 읽고 있었어.,옆자리 벗을 도와주지 못해서 힘든거 군요.친구를 도울방안이 있을까요?
내게 화만 내는 아버지가 정말 싫어서 일기장에 심한 욕을 썼어.,적잖게 속상하셨나봐요.
괴롭힘 당하는 친구가 있는데 그릇된 걸 알면서도 감싸주지 못했어.,친구를 도와주지 못해서 힘드시군요. 왜 도와주지 못하셨어요?
내게 화만 내는 부친이 정말 싫어서 일기장에 온통 심한 욕을 썼어.,적잖게 속상하셨나봐요.
엄마 지갑에서 만 원 빼냈는데 미안하게 동생이 뒤집어썼어.,앞으로 어떻게 하실 마음인가요?
이번 테스트의 성적이 무척 안 좋아 내가 공부를 너무 안 했어.,성적이 안 좋아 괴로우시겠어요.
오늘도 학업 안 하고 놀기만 했어. 시험이 코앞인데.,시험이 며칠 안 남았는데 공부를 안 하셨나봐요. 스트레스 엄청 받으셨겠어요.
어제 언니한테 심한 얘기를 한 후로 언니가 방에서 안 나와.,언니와의 다툼 이후로 언니가 방에서 나오지 않는 상태이시군요.
마음에 안드는 친구를 따돌림시켰어 그 친구의 무거운 표정이 마음에 걸려.,친구를 소외시킨 행동에 죄책감이 드시나봐요 무거운 마음이 어떻게 하면 조금 나아질 수 있을까요?
이제 내 진로를 결정해야 하는데 아직 길을 모르겠어. 많이 부족한 것 같은 생각이 들어.,걱정마세요. 꿈은 언제든지 정해질 수 있어요.
이번 시험 서술형 문제 검토하는 때에 잘못 썼는데 맞았다고 채점된 문제가 존재했어.,그런 일이 있으셨군요. 그래서 어찌 하셨나요?
내 아들 대학을 보내 줄 돈이 없어.,정말 안타까워요. 죄책감이 많이 들겠어요.
친구들이 어떤 약한 아이를 괴롭히는데 도와주지 못하고 같이 괴롭혔어. 마음이 매우 불편해.,친구를 못 살게 하는건 슬픈 일이죠. 친구에게 어떻게 하실 계획인가요?
엄마랑 아빠랑 나 때문에 다투는거 같아.,부모님이 다투셔서 속상하신가 봐요. 왜 부모님이 싸운다고 생각하시나요?
내가 개의치 않고 하던 발언이 친구에게 상처가 된 것 같아,친구에게 무슨말을 했었나요?
가족들이 나 때문에 너무 힘들어하는 것 같아.,왜 그런 기분이 드셨나요?
나에 대해 그런 처리를 하다니 속상해.,속상하시군요. 무슨 사건 있으신가요?
어제 점수표가 나왔는데 엄마에겐 아직 안나왔다고 거짓말을 했어.석차가 엄청 낮아졌거든.,등수가 떨어져 어머님께 성적표를 보여드리지 못했군요. 어떻게 얘기할 생각이세요?
중학교 때 내가 따돌림시켰던 친구가 자꾸 떠올라 죄책감이 들어.,따돌렸던 기억 때문에 힘드신가봐요.
내가 어렸을때 아버지가 나 구하다가 다치셨어.,아빠가 어느 정도로 다치셨나요?
내가 함께 다니던 친구를 왕따시켰는데 너무 후회돼.,친구분을 따돌림 시킨 것이 후회가 되는군요.
어머니가 나 때문에 우셨어.,무슨 이유 때문에 우셨나요?
나 공부시키느라 공부 안한 첫 째 누나에게 정말 미안해.,미안한 심정을 표현하신 적이 있나요?
우리 반에 따돌림 당하는 애가 있는 것 같아.,이런. 신경이 쓰이시나요?
약속을 지키지 않고 외박을 했어. 집에 어떻게 들어가지?,약속을 깬 것 때문에 염려하고 계신 것 같아요.
금일 친구의 시험지를 몰래 봤어. 근데 너무 후회해.,죄의식을 느끼고 있으시군요.
내 친구가 나만 빼고 반친구들을 초청해서 생일잔치를 했어. 내가 뭘 잘못한 걸까?,무언가 실수했다는 생각이 드세요? 생일 잔치에 못 가서 속상할 것 같아요?
오늘 엄마아빠와 싸웠어.,어떤 이유로 다투신 건가요?
수능이 얼마 남지 않았는데 정말 후회가 돼.,무엇 때문에 그러시나요?
이번에도 시험 점수가 안 좋아,시험 점수가 안 좋게 나와 실망하셨겠어요
아우는 텔레비전 끄자고 했는데 나 때문에 혼나고 있어.,아우만 혼나고 있는 상황인가요?
공부를 못해서 부모님에 바라는 대학을 갈 수가 없어.,공부로 인해 못 가는 상황인가요?
엄마랑 아빠가 나 때문에 빈번히 싸우시네.,부모님이 싸우시는 이유가 본인 때문이라고 생각하시는군요.
테스트 보다가 컨닝을 했는데 너무 죄책감이 들어.,잘못된 짓으로 죄책감이 느껴지셨군요.
내가 공부를 안하고 있는 것 같아서 죄책감이 생겨.,스터디가 하기 싫으세요?
