human,system
요번 성젹표는 엄마에게 보여 줄 수 없을 것만 같아.,이번 성적에 무슨 문제라도 생기셨나요?
진로를 정했는데 내성적으로는 갈수없는곳이야 그래서 그동안 내가 공부를 안해온것에 대해 수치스러워.,진로를 결정했는데 성적으로는 갈수가 없어서 몹시 힘들었겠군요 부끄럽기도 하고. 다음에는 어떻게 하실 계획이세요?
이번 테스트를 망쳐서 성적을 부모님께 보여드리기 민망해.,시험을 망치셔서 낙담하셨겠어요. 어떻게 하면 부모님께서 이해를 해주실까요?
우리집은 매우 궁핍해서 갈 곳이 없는데 이런 집이 이젠 부끄러운 것 같아.,집안 사정으로 인해 부끄러움을 느끼셨겠어요.
내일 음악 가창시험이 있는데 생각만 해도 부끄러워.,친구들 앞에서 노래부르는 것이 쑥스러우신가봐요.
오늘 아빠 지갑에서 돈을 훔치다가 발각됐어. 후회되고 부끄러워.,아. 돈을 훔치다가 들키셔서 창피하시군요.
금일 같은 반 친구가 왕따 당하는 것을 지켜볼 수 밖에 없었어.,그래서 기분이 어떠셨어요?
구월에 본 중간고사 테스트 성적이 나빠서 엄마아빠께 죄송하고 부끄러워.,중간고사 점수가 좋지 않아서 속상하고 창피스러우시군요.
잠시나마 그 친구들과 어울려 친구에게 그런짓을 했다는게 너무나도 수치스러워. 난 남들보다 더 괜찮은 사람이라 생각했는데.,지난날 자신의 모습이 부끄러우신 모양이네요.
나도 이제 다 컸는데 계속 어머니가 애취급 하니까 부끄럽고 민망해.,어떤방식으로 애취급을 하시나요?
여자애들 앞에서 따돌림을 못 참고 울어버렸어. 불쌍하게 바라보는데 너무 창피했어.,많이 괴로우셨겠어요. 앞으로 어떻게 따돌림에 맞서야할까요?
부모님께서 정말 기분이 좋으셨겠어요.,응 몹시 좋아하시더라 나한테 감사하다고 하시더라고.
금일 수업시간에 발표를 했는데 실수를 해서 부끄러웠어.,진짜요? 많이 부끄러웠을 것 같아요.
전에 왕따를 한 적이 있는데 현재 생각해보니 부끄러워.,따돌림을 한 일이 창피하시군요.
학교 성적이 나빠서 걱정이야.,근심이 많으시겠어요.
어떡하면 좋지. 벗에게 실수했어.,어떤 잘못을 하셨나요?
내일 학교에서 발표수업이 있는데 앞에 나가는게 부끄러워 잘해야지 높은점수를 받을텐데.,다른 친구들도 동일한 마음일 거예요. 긴장하지 말고 발표 준비 열심히 하면 좋은 결과가 있을거예요.
아무리 생각해봐도 내가 한 행동이 정말 부끄러워.,어떤 부끄러운 행동을 하였는가요?
요새 대학 지원하느라 다들 바빠.,바쁜 때군요.
나는 학교 친구를 따돌림 시킨 게 챙피해.,학교 친구를 따돌리면 부끄럽겠네요.
학교 과제로 가족 사진을 찍어 오라는데 많은 나이가 많아서 수치스러워. 벗들이 놀릴 것 같아요.,친구들이 놀릴까 봐 염려가 되시는군요.
엄마가 장터에서 생선장사를 하는 것을 우리 반 애들이 본것 같아.,그렇군요. 어찌 하고 싶으신가요?
금일 수업시간에 너무 창피했어.,무슨 사건이 있으셨나요?
아우와 다투다가 부모님께 혼났어. 아우와 싸운 게 후회되고 부끄러워.,동생과 싸우셔서 창피하시군요.
엊그제 중학교 벗을 만났어.,만나서 무슨 말을 하셨나요.
대학을 간호학과로 가고 싶은데 친구들이 놀릴까 봐 창피해.,요새 남자 간호사도 많은 걸요. 부끄러운 것도 아니에요.
나의 부모님은 이혼하셨는데 이야기하기 부끄러워.,그렇군요. 누구든지 그럴 수 있어요.
아까 학교에 모친이 오셨는데 일부러 부끄러워서 모른척했어.,어머니의 어떤 면이 부끄러우셨는데요?
친구들이 내 별명을 대놓고 불러서 창피해.,매우 부끄러우시겠어요. 그 친구들에게 얘기는 해 보았나요?
모의고사 점수가 너무 낮게 나와서 부끄러워.,모의고사 성적 탓에 부끄러움을 느끼고 계시군요.
내가 글을 잘 못써. 학교에서 쓰기 숙제가 있으면 하기 싫어.,그렇군요. 악필이라도 글을 잘 적을 수 있을 텐데!
새엄마가 학부모 간담회에 오셔서 조금 부끄러웠어.,어떤 게 부끄럽게 느껴지신 건가요?
가끔은 지나온 세월을 돌이켜 보고한다네.,네. 지난 추억을 돌아보시는군요.
시집간 내 딸이 다녀갔어. 얼굴이 좋아졌네.,따님과 즐겁게 지내셨겠네요.
많이 배우지 못한 것이 한이야. 남들보다 못한 직장에 재산도 없고 식구들한테 죄책감이 들어.,많이 배우지 못하여 직장과 재산이 부족하다고 생각하시는군요.
내 몸이 불편해서 주위에 불편을 주고 있다고 생각하면 많이 미안해.,주변에 미안함을 느끼고 계시는군요.
남편이 출장 가며 당부한 화분에 물 주는 것을 잊었어.,화분은 어떻게 되었나요?
계속 실업자로 지내다 회사 임시직으로 겨우 취직했어. 이제야 취직해서 걱정이야.,취직 축하드려요. 그동안은 어떻게 지내셨나요?
공부를 많이 못 한 게 미안한 마음이 드는군.,왜 그런 마음이 드시나요?
요즘 아내한테 미안한 부분이 많아.,무슨 일 있으신가요?
요새 외로움을 느껴.,왜 그렇게 생각하시나요?
오늘 외출해서 길을 걷다가 넘어져서 가게의 물건들을 상하게 해서 변상 해줬어. 요즘 똑바로 걷지도 못하고 힘들어.,넘어지셨군요. 요즘 건강이 안 좋은가요?
나는 매일 조깅을 열심히 하고 있다네.,어르신께서 운동을 열심히 하시는군요.
나는 젊은 시절에 몇번의 사업실패를 겪었다네.,많이 힘드셨겠어요.
오늘 월급 받았는데 빌린돈하고 카드빚 갚고 나니 남는게 거의 없네. 월급 받았는데 집에도 못 갖다주고 가족들에게 너무 미안해.,월급이 얼마 안 남아서 불만이군요! 월급이 그렇게 적은가요?
건강 악화에 만성질환이 나를 슬프게 만드네.,건강이 좋지 않아 슬프시군요.
나 스스로 내 결혼생활을 순탄하지 못하게 한 것 같아 남편에게 매우 미안해.,어떻게 순탄하지 못하게 하셨나요?
대학 동기와 통화를 길게 했어.,오랜만에 하실 말씀이 많았나 봐요.
가끔 집이 어딘지 기억이 안 나.,자주 그러신가요?
하루하루 일당 받으며 살기가 너무 힘들어.,매일 일하시는 게 많이 힘드시군요.
이제 아이들이 다 커서 홀가분한 마음이야. 학비 지원도 끝났고 특별히 큰돈 들어갈 일이 없어 좋아.,모두 학업을 마쳤나 보네요.
나는 남들만큼 공부를 못해서 좋은 직장에 취업도 못 하고 월급도 쥐꼬리만 해서 우리 아이들을 제대로 과외를 못 시켰어.,아이들 사교육을 충분히 시켜주지 못했다고 여기시는군요.
노인이 되니 주변에서 소외되는 것 같아.,노년이 되니 외로우시군요.
나 자식들한테 정말 미안하네.,자녀들에게 미안하다는 생각이 드는군요. 무슨 일인지 말씀해 주시겠어요?
나 집사람한테 정말 미안하네.,부인께 미안한 마음이 드는군요.
요즘은 혼자 할 수 있는 일이 별로 없어서 집사람의 도움을 받고 있지!,거동하기 많이 불편하신가요?
사회적으로 지지를 못 받으니 미안한 마음이네.,사회적으로 지지 받지 못해 미안한 마음이시군요.
육십 이 넘은 마누라가 오늘도 식당에서 일하고 와서 저녁 준비를 하면 한숨을 쉬는 것을 보니 안쓰러워 죽겠어.,사모님도 살림에 보탤려고  아직 일하고 계시는군요. 진호님도 당연히 일하시겠죠?
내가 병 때문에 누워 있으니 낮에 일하고 들어와 밥하고 내 뒤치다꺼리까지 하는 마누라는 보면 마음이 너무 울적해.,어르신이 편찮으니 사모님께서 일도 하시고 병간호까지 다 하시는군요. 그런 사모님을 보면 어르신은 가끔 눈물이 나실 테고요.
만성질환으로 건강이 쇠약해져서 너무 힘드네.,건강 때문에 걱정을 많이 하고 있으시네요.
집사람한테 너무 미안한 마음이 들어.,무슨 일로 그런 생각이 드시나요?
노후준비가 부족하여 너무 괴롭고 걱정이 많이 돼. ,준비가 부족하시다니 염려되겠네요.
나는 못 배웠지만 집사람은 고등교육을 받은 사람이지. 그래서 항상 미안한 마음이 들었어.,더 자세히 얘기해주시겠어요?
청약만 기다리는 게 아니라 집을 살 걸 그랬어.,집을 안 산 걸 후회하시나요?
내 자식이 주변 친구들과 너무 비교된다고 하소연하네.,어떤 내용의 하소연인가요?
우리 때는 먹고 살기 바빠서 제대로 된 교육 하나 받지 못해서 그게 너무 한스러워,교육받지 못한 것에 대해 속상하신 것 같아요.
요즘 전염병 때문에 외출할 때마다 마스크를 써야 하잖아. 정말 번거로워.,그렇죠. 마스크를 써야 하는 게 너무 답답하시죠?
건강이 안 좋아 가족들에게 늘 도움을 받아야 하니까 미안하기 짝이 없고 건강관리를 제대로 안 한 것이 후회스럽기 짝이 없어.,가족들에게 부담을 준다는 생각과 건강관리를 잘못했다고 후회하시는군요.
어제는 오후 내내 마음이 불편했었다네.,오후 내내 마음이 불편하셨군요. 무슨 일이 있으셨나요?
만성질환에 신체적으로 인지 기능도 떨어지니 걱정이네.,어떤 것이 걱정스러운가요?
남편은 자기편을 안 들어 준다고 너무 불만이 많아.,누가 편을 안 들어 준다고 하는 건가요?
노후준비가 안돼서 자식들한테 미안해.,자식들이 도와주시나요?
아내가 아픈걸 보는 게 마음아파.,건강이 안 좋으신가요?
내가 요새 가족들에게 너무 미안해.,가족분들에게 미안한 마음이 드시는군요. 좀 더 자세히 설명해주실 수 있으신가요?
직장에 다니던 시절 술을 너무 많이 마셔 만성 위 염증으로 고생하고 있어.,젊었을 적 건강관리를 하지 않으셨군요.
여기저기 성치 않은 곳이 없네.,어디 불편하신 곳이 있으신가요? 
내 나이 칠십 이 다 되어가는데 노후준비가 미비해서 참 미안해.,아직 준비가 많이 안 되어 있으신가 보네요.
허리질환이 늘 꼬리표처럼 나 자신을 따라다니니 주변 분에게 늘 송구스러워. ,어떤 경우에 그런 감정이 드는지 말씀해 주세요?
조금 더 조심했어야 했어. 어제 코로나 검사받고 왔는데 검사 결과가 나왔는데 양성이라네.,저런. 그런 일이 있으셨군요.
지금은 백세시대라서 적어도 십억은 있어야 한다는데 일억도 없으니 어찌하면 좋을까?,재산 문제로 마음이 힘드신 가봐요.
젊었을 때 열심히 공부를 더 했다면 하는 생각이 드네.,젊었을 때 열심히 공부했을 걸 하고 후회하고 계시는군요.
병원에 다녀왔는데 신장이 안 좋다는군. 절망적이야.,아. 병원에서 신장이 안 좋다는 얘기를 들으셨군요.
내 나이 이제 환갑이야. 근데 앞으로 어떻게 살까 고민하고 있네.,앞날을 걱정하시는군요.
노후 준비가 안되어 있어서 아내에게 너무 미안해. ,노후 준비를 위해 어떠한 것이 필요하다고 생각하시나요?
가족들한테 요새 너무 미안하네,왜 그런 마음이 드셨는지 자세히 말씀해주실수 있나요?
주말에 외출하면 가족들에게 눈치가 보여.,외출할 때 눈치를 보신다니 무슨 얘긴지 말씀해 주실래요?
요즘 건강이 좋지 않아 집안에만 있게 되어 많이 힘드네. ,악화된 건강으로 인해 스트레스가 높아지셨군요. 
애들이 자기 아버지하고는 말도 하기 싫어해.,자녀분들이 그럴만한 이유가 있으신가요?
애들이 엄마가 혼자 고생하니까 나를 무척 고맙게 생각하면서 아빠를 미워해,자녀들이 아빠를 미워하는 이유가 무엇일까요?
앞으로 어쩌면 좋을지.,무슨 고민 있으신가요?
나 하나 아파서 가족들이 무슨 고생을 하는건지. 그냥 내가 빨리 죽어야지.,가족분들이 도와주고 계신가 봐요.
요즘 코로나바이러스 때문에 실내 운동도 못 하니 집에서 짜증만 내고 아내에게 미안한 마음뿐이네.,야외에서 운동하면 안 되나요?
자존감이 낮아서 나 자신을 낮게 평가하는데 이런 나 자신에게 너무 미안해.,자존감이 낮아서 자신에게 미안하시군요.
취직했는데 월급이 많지 않아서 부모님께 죄송한 마음이야.,취직한 회사의 월급이 많지 않아서 부모님께 죄송한 마음이시군요.
내가 장애가 생기는 바람에 이혼했어. 고생한 아내에게 너무 미안해.,장애로 인해 아내에게 미안한 마음이 드셨군요.
내 친구들은 좋은 과외를 받고 있지만 나만 그렇지 않아서 눈치를 보게 돼. 속상해.,친구분들과 비교되는 자신의 모습에 눈치를 보고 계시는군요. 힘드시겠어요.
어제 부모님이 크게 싸우셨어. 다 나 때문인 것 같아서 너무 죄책감이 들어.,부모님 다툼의 원인이 자신인 것 같아서 괴로우시군요.
자꾸 취업에 실패하다 보니 자신감이 바닥났어. 부모님 보기에도 정말 미안하고 죄책감이 들어.,잦은 취업 실패로 마음이 아주 괴로우시군요.
어릴 때 교육을 제대로 못 받아 일용직으로 일만 했더니 건강 악화로 자식의 도움을 받고 있어.,건강 악화로 일을 그만두고 자식들의 도움을 받으니 속상하고 미안하군요.
친구랑 성적 얘기를 하다가 크게 다퉜어. 너무 미안해.,친구에게 미안한 감정을 느끼시는군요.
동생이 부모님에게 학대받고 있어. 이 와중에 난 내 진로를 생각하고 있는 게 너무 미안해.,동생이 힘든 상황에서 자신의 진로를 생각하고 있는 게 동생에게 미안하시군요.
다른 친구들과 달리 나만 꿈이 없는 거 같아서 너무 소외감이 들어.,친구들과 달리 아직 꿈을 찾지 못하셔서 소외감을 느끼시는군요?
요즘 게임에 빠져서 학원을 빠지고 피시방에 갔어. 학원비를 내주시는 부모님께 너무 죄송해.,게임 때문에 자주 학원을 빠지는데 학원비를 내주시는 부모님께 미안한 마음이 드시는군요.
스터디 모이는데 내가 제일 못해서 친구들에게 눈치가 보여.,조금 더 자세히 이야기해주실 수 있을까요?
부모님이 내가 공부하는 것에 너무 간섭이 지나치셔서 어떨 때에는 너무 힘들어.,사용자님이 공부하는 것에 부모님의 간섭이 심해서 힘들어하시는군요.
취직도 못 하는데 가족들 돈만 쓰게 하고. 모든 게 내 불안장애 때문 같아서 힘들다.,불안장애 때문에 가족들에게 피해를 주는 것 같아 마음이 괴로우시군요.
내가 노후 준비를 제대로 하지 못해서 경제적 어려움 때문에 아내에게 미안한 마음이 들어.,무거운 책임감과 미안함 때문에 마음고생이 심하겠어요.
부모님이 재혼가정이신데 내가 그동안 부모님을 미워해서 미안하다는 감정이 들어.,재혼가정이신 부모님께 미운 감정이 드셔서 미안하시군요.
몇 해 전 어머니가 재혼해서 새로운 가정이 생겼어. 그런데 나는 새아버지가 너무 싫다.,가족 문제 때문에 마음이 답답하시군요. 불편한 새아버지와 같이 생활하는 게 힘드시겠어요.
취업 준비 중이라 돈이 없는데 무조건 생활비를 내라는 언니랑 싸웠어.,언니와의 싸움으로 속상하시겠어요.
새어머니가 생겼는데 내가 정신장애가 있어 신경 써 주시는데 미안하더라.,정신장애가 있어 새어머니가 신경 써 주시는 데에 미안함을 느끼시는군요.
내가 술만 마시면 다혈질로 가족들에게 상처를 줘서 이혼하게 되었어. 가족들에게 너무 미안해,다혈질로 인해 가족들에게 상처를 주어 미안하시군요.
동생들이 하고 싶어 하는 걸 시켜주고 부모님을 돕고 싶은데 돈을 많이 벌지 못해.,돈을 벌어 동생들과 부모님께 도움이 되고 싶으시군요.
허리를 다쳐 출근을 못 하게 되니 권고사직을 받아 이혼하게 되어 가족에게 미안해.,퇴사하게 되어 가족에게 죄책감이 드시는군요.
성적으로 선생님이 나와 친구를 차별해서 친구와 싸웠어. 친구에게 너무 미안해.,편애를 받고 있다고 생각해서 친구에게 미안하군요.
친한 친구 둘이 싸웠는데 공부를 더 잘하는 친구 편을 들어줬어. 다른 친구에게 미안해.,한 친구 편만 들어줘서 미안한 마음이 들었군요.
교통사고로 장애가 생겨 전처럼 돈을 벌어다 주지 못해 이혼당했어. 내 탓이라 아이에게 죄책감이 들어.,장애로 인한 경제적 어려움 때문에 한 이혼으로 내 탓 같아 아이에게 죄책감이 드시는군요.
나이만 들어가지고 아들 녀석한테 짐만 되게 몸이 한 곳도 성한 데가 없어. 너무 미안해.,몸이 아파서 아드님께 부담이 될까 봐 미안하시군요.
한 달 전보다 건강이 나빠졌어. 내 건강을 챙겨준 아내에게 미안한 마음이 들어.,건강이 나빠져서 사용자님을 챙겨준 아내에게 미안한 마음이 드시는군요.
오늘 경찰 체력시험을 보던 중에 옆에 있던 친구와 다리가 엉켜 같이 넘어졌어.,그런 일이 있어서 속상하셨겠어요. 다치지는 않았나요?
부모님이 내 생활에 너무 간섭해서 싸웠어.,부모님과 지나친 간섭으로 갈등이 발생하셨군요.
앞으로 뭘 하고 살아야 할지 모르겠어. 그동안 나를 키워주신 부모님께 너무 죄송스러워.,미래 전망 때문에 스트레스를 받고 계시는군요.
남편과 사별한 후 외로움과 허탈감을 느끼면서도 그게 죽은 남편에게 너무 미안해.,남편과의 사별 후 갖는 외로움 때문에 죄책감을 느끼고 계시는군요.
언제까지고 아르바이트만 하며 살 순 없을 텐데 취업이 너무 어려워. 이런 내가 너무 원망스러워.,취업 문제로 괴로운 상황에 처해있으시군요.
이혼하고 나서야 내가 못난 아빠였다는 걸 깨달았어. 아이들과 아내들에게 너무나 미안해.,가족들 생각에 미안한 마음이 드시는군요.
왜 그렇게 담배를 피웠을까? 계속 병원 신세를 지려니 애들한테 미안해.,흡연으로 인한 병원 생활로 자녀분들에게 미안함을 느끼시는군요.
남편의 암이 점점 빠르게 전이 되고 있는데 모아 놓았던 돈을 내가 예전에 다 써버렸어.,많이 속상하신 상황인 것 같아요.
나이가 들어서 구직을 하기도 어려워 노후대비가 되지를 않아.,나이가 들어서 일자리가 많이 없나 봐요.
친구들이 진로를 선택하는데 힘들어하는데 도움을 줄 수 없어서 너무 미안해.,친구들을 돕지 못하여 미안하셨군요.
친구들이 나 빼고는 공부를 잘해서 내가 오면 괜히 공부 얘기를 안 하는 것 같아서 미안해.,친구들이 자신을 신경 쓰는 것 같아서 친구들에게 미안하시군요.
내가 정신 질환이 있어서 제대로 일을 못 하고 있어. 회사원분들께 너무 미안해.,할당된 일을 제대로 하지 못해 미안함을 느끼고 계시는군요.
뭐라도 배워 자식들한테 도움이 되고 싶은데 몸이 아파 뭘 할 수 없어. 자식들에게 미안해.,자녀분들께 도움을 드리지 못해 슬프시겠어요.
나 오늘 친구랑 싸웠어. 그런데 내가 말을 너무 심하게 한 것 같아서 미안한 마음이 들어.,친구랑 싸우면서 말을 심하게 한 것 같아 미안한 마음이 드시는군요.
요즘 아무리 이력서를 넣어도 취업이 안 돼서 힘들고 부모님께 죄송해.,취업이 안 돼서 부모님께 죄송한 마음이 드시는군요.
친구들과 같은 고등학교에 가기로 했는데 못 가게 돼서 미안하고 죄책감이 들어.,친구들과 같은 고등학교에 못 가게 되어서 죄책감이 드시는군요.
건강이 계속 나빠져서 가족들한테 피해만 주는 거 같아서 미안한 마음이 들어.,건강이 나빠져서 가족들에게 피해를 주는 것 같아서 미안한 마음이 드시는군요.
부모님은 내게 변호사가 되라고 집착하시는데 내 꿈은 요리사라 부모님께 죄송해.,부모님과 진로 방향이 달라 고민이시군요.
나는 아는 게 왜 이렇게 없는 걸까? 친구들 사이에서 말을 거의 다 못 알아들어.,친구들과의 대화에서 알아듣지 못하는 게 너무 많아 괴로우시군요.
중년 시절에 그럴듯한 적금을 들지 않았더니 노후자금이 모자라. 아내랑 아들에게 미안하네.,노후준비가 미비한 것 때문에 가족들에게 미안함을 느끼시고 있군요.
나는 지방으로 대학교에 가고 싶은데 내가 없으면 아빠가 엄마를 더 때릴까 봐 걱정이야.,지방으로 가신다면 아빠와 엄마가 더 싸움이 심해질까 걱정이군요.
내가 존재가 가족들에게 피해가 가는 거 같아. 가족들에게 미안해.,가족들에게 미안한 감정이 드시는군요.
친구들에게 같은 학교에 지원하겠다고 거짓말을 했어. 친구들에게 눈치가 보여.,거짓말을 해서 미안한 마음에 힘들겠어요.
나는 배우가 꿈인데 장래가 너무 어두워. 돈도 못 벌고 집에서 받아쓰고 있어.,마음고생도 많고 가족들에게 미안하겠어요.
어떤 전공으로 진학할지에 대해 새아빠와 다툼이 있었어. 새아빠에게 화낸 게 미안해.,새아버지께 화낸 것을 미안해하고 계시는군요.
친구가 당연한 걸 물어서 친구에게 넌 왜 이렇게 애가 멍청하다고 말했더니 죄책감이 느껴져.,친구에게 심한 말을 해서 미안하시겠어요.
아빠가 과음하시고 엄마를 때렸어. 아무것도 하지 못하고 울면서 지켜보기만 해서 미안해.,그런 일이 있으셨다니 많이 힘드셨겠군요.
취업해서 일을 시작한 지 벌써 오 년차인데 월급은 아직도 쥐꼬리만 해. 너무 속상해.,일한 만큼 대가를 받지 못해서 맘이 아프시군요.
어제 친구랑 다투었는데 알고 보니 내가 오해를 한 거라 친구에게 미안해.,친구랑 오해 때문에 다투신 거라 친구에게 미안한 감정을 가지고 계시네요.
나에 대한 부모님의 간섭이 너무 괴로워서 오히려 부모님께 죄책감이 들어.,부모님의 간섭이 괴로워서 죄책감을 느끼고 계시는군요.
내가 우리 집 살림에 보탬이 되어야 하는데 내 월급 수준이 그렇지 못해서 가족에게 미안해.,가족에게 보탬이 되지 못해서 미안함을 느끼는군요.
아빠가 재혼했는데 우리 집이 이렇게 된 건 나 때문인 것 같아. 아빠한테 미안해.,아버지가 재혼하신 것에 죄송한 마음이시군요.
무릎이 더 안 좋아졌어. 날 보살펴야 하는 가족들에게 너무 미안해.,몸이 불편해서 힘드시겠어요.
나이가 많다고 퇴직을 당했는데 모아 놓은 돈이 없어서 자식들의 도움을 받는 게 미안해.,자녀분들에게 도움을 받는 것이 미안한 마음이 드시는군요.
내가 돈이 없어 가정에 불화가 생긴 것 같아 죄책감이 들고 가족들에게 미안해.,사용자님 때문에 가정에 불화가 생긴 것 같아 죄책감을 느끼고 계시는군요.
내가 친구한테 성적으로 내리까는 말을 무심코 해서 친구가 울었어. 시간이 지나니 미안해져.,친구가 상처를 받아 우는 걸 보고 미안해지셨군요.
이런 비공개로 올렸어야 하는데 내가 한 욕을 분명 그 친구가 봤을 거야. 미안하네.,친구한테 미안한 감정이 드시는군요.
우리 부모님이 나보고 이번에 시험 평균 팔십 점 넘으래. 나는 열심히 해도 힘든데.,열심히 해도 쉽게 안 되는 것 같아 마음이 아프시겠어요.
회사에서 주는 월급이 적어서 우리 부모님 결혼기념일 선물도 못 해 드렸어. 너무 죄송스러워.,월급이 적어서 부모님 선물을 못 해드렸군요. 속상하시겠어요.
어제 병원에 가보니 위암이라더군. 자식들에게 짐만 되게 생겼어.,건강 때문에 자녀들에게 짐이 될까 걱정되시는군요.
친구에게 수학 문제를 알려주다가 답답해서 나도 모르게 왜 이것도 모르냐고 화를 내버렸어.,친구에게 갑작스럽게 화를 내서 당황하셨겠어요.
오늘 내가 친구에게 좋지 못한 말을 해서 싸웠어. 너무 죄책감이 들어.,사용자님의 잘못으로 친구와 싸워서 죄책감이 드시는군요.
내가 계속 진로를 바꿔서 부모님이 더 나의 말을 들어주지 않아. 부모님께 너무 미안해.,진로를 계속 바꿔서 부모님께 미안한 감정을 가지고 계시는군요.
현재 내 직업은 월급도 적고 발전이 없어. 열심히 뒷바라지해 주신 부모님께 죄송할 따름이야.,만족스럽지 못한 현재 직업에 부모님께 죄스러운 마음이시군요.
생리 전 증후군인 줄 알았는데 우울증이라고 하네. 괜히 친구들한테 짜증을 냈지 뭐람.,친구들에게 괜히 짜증 내셔서 미안하신 거군요.
내가 암에 걸렸는데 자식들에게 손을 빌리는 게 너무 미안해. 엄마로서 해준 것도 없는데.,암에 걸리셨는데 자식들에게 손 빌리기 미안하시군요.
내가 친구에게 상처를 주게 되었어. 정말 미안하게 되어서 어떡하지?,그 친구에게 미안한 마음이 있어 신경 쓰이시는군요.
결국 아내와 이혼을 하기로 했어. 내 장애 때문에 미안해서 견딜 수가 없어.,아내와의 관계를 끊어내느라 많이 힘드시겠어요.
친구랑 싸우다가 친구에게 못할 말을 해버렸어. 난 진짜 왜 이럴까?,친구에게 심한 말을 해서 자책하고 계시는군요.
아는 애랑 내 절친 얘기하다 나도 모르게 험담을 했는데 걔가 딱 와서 들어버렸어. 너무 미안해.,본심이 아닌 나쁜 얘길 하는 순간 우연히 당사자가 듣고 말았군요.
여자친구가 결혼하자는데 자꾸 피하게 돼. 장래가 어두운 나한테 엮여 평생 고생시키기 싫어서 그런가?,그런 생각이 들어 마음이 안 좋으시겠어요.
난 디자인을 전공하고 싶은데 디자인 학과는 돈이 너무 많이 들어서 걱정이야.,대학 진학을 위해 필요한 돈 때문에 걱정되시는군요.
치매 때문에 요즘 기억력이 더 나빠져서 실수를 많이 하곤 해.,조금 더 자세히 말씀해주시겠어요?
새아버지께 아직 거리감을 느끼다 보니 투정을 부리게 됐어. 죄송스러워.,새아버지와 그런 일이 있으셨군요. 많이 신경 쓰이시겠어요
친구들과 밥 먹는데 입시에 실패한 친구 앞에서 대학 얘기를 해버렸어. 미안한 마음이야.,친구와 그런 일이 있으셨군요. 마음이 안 좋으시겠어요.
친구들은 다들 진로를 정했는데 나는 아직도 정하지 못했어. 나는 왜 이럴까.,진로 결정 때문에 고민이 많으시군요.
취업준비생이어서 소득이 없어. 부모님께서 지원해주시니 감사하면서도 죄송해.,부모님께 죄송한 마음에 힘이 드시겠어요.
평생 공사장에서 일하다 보니 노후준비를 잘 못 했어. 아내에게 미안해.,노후 때문에 아내에게 미안한 마음이시군요.
아빠가 술을 마시고 엄마를 때리고 욕을 했어. 나는 너무 무서워서 방에 숨어 있었어.,아빠의 폭언과 폭력 때문에 무서웠겠군요.
다리 장애로 인해 병간호하던 아내가 너무 힘들어해서 이혼했어.,이혼으로 인해 슬프시겠군요.
엄마가 새아빠랑 다투셔서 속상해.,부모님이 다투셔서 속상하시겠어요.
요즘 새아빠랑 사이가 좀 어색해졌는데 어제 결국 그 문제로 부모님까지 크게 다투셨어.,어머니랑 새아버지께서 다투시는 걸 보고 마음이 안 좋으셨군요.
몸이 불편해서 아들 집에 사는데 혼자 집 앞에 나가기도 쉽지가 않아.,건강 문제로 생활에 어려움이 많아서 불편하시겠어요.
나 부모님이 싸우고 이혼하신 후에 아빠가 재혼하시고 나서 계속해서 우울증에 시달리고 있어.,아버지가 재혼하신 후로 우울증에 시달리고 계시는군요. 정말 힘드시겠어요.
경쟁 사회에서 살아남기 너무 힘들어. 믿어준 사람들한테 좋은 결과를 못 줘서 죄책감이 들어.,경쟁 구도로 인해 많이 힘드신 것 같아요. 사람들의 기대에 부응하지 못해서 많이 미안하시군요.
엄마는 내 성적에 대해서 지나칠 정도로 간섭이 심해. 이번에도 그래서 내가 소리를 질렀어.,엄마가 간섭이 심하셔서 결국 소리를 지르게 되었군요. 참 힘들었겠어요.
우리 집이 경제적으로 어려운데 내가 하는 예술 활동이 전혀 보탬이 되지 못해서 앞이 캄캄해.,사용자님의 예술 활동이 집에 경제적으로 보탬이 되지 못해 힘드시군요.
내가 의처증이 있어서 아내를 너무 괴롭히고 힘들게 해서 결국 이혼하게 되었어.,의처증으로 인해 아내와 이혼하게 되셨군요. 많이 힘드시겠어요.
내 우울증으로 인해 가족들이 더는 버티기 힘든가 봐. 아내가 이혼하자고 해.,우울증과 이혼으로 힘든 시간을 보내고 계시는군요.
얼마 전에 친한 여대 동기가 우울증으로 자살했대. 무관심했던 거 같아 죄책감이 들어.,우울증으로 자살한 친구에 대해 무관심했던 거 같아 미안하시군요.
오늘 학교에서 친구랑 싸웠어. 나는 방탄소년단이 좋은데 친구는 별로래.,친구와의 다툼으로 인해 기분이 안 좋았겠어요.
가정형편이 좋지 못해 가족 간 관계가 안 좋아. 내가 능력이 없어서 그런 것 같아.,가족 간 불화가 사용자님 때문이라고 느껴 죄책감이 드시나 봐요.
나는 화가 많아서 주위 사람들과 좋은 관계를 맺지 못해. 그런 뜻이 아닌데 너무 미안해.,내 뜻대로 말과 행동이 나오지 않아 힘드시겠어요.
오늘 우울증 때문에 큰 업무 실수를 해버렸어.,업무 실수로 인해 현재 많이 걱정되고 속상하시겠어요.
아내와 이혼하게 생겼어.,아내와 현재 사이가 틀어져서 고민이 많으시겠어요.
이번에는 좋은 성적을 받겠다고 부모님과 약속했는데 과학 시험을 망친 것 같아.,과학 시험을 망쳐서 많이 속상하셨겠어요.
