human,system
이번에 여행가기로 한 거 취소될 뻔 했는데. 가게 되어서 다행이야.,여행이 취소되지 않아 다행이네요. 여행은 어디로 가시기로 했나요?
나 오늘 수능성적표 받았는데 안도감이 들더라.,수능 결과가 좋게 나왔나 보네요.
부모님께서 어제 싸우셨는데 오늘은 괜찮아보여.,다투셨던 부모님의 관계가 나아졌다니 다행이네요. 걱정이 없어지셨겠어요.
학교에서 폭력을 당한 아이들이 부모님을 모셔왔어.,학교 폭력을 당한 친구들이 부모님을 모셔왔군요.
진로가 결정돼서 안도감이 생겼어.,진로를 결정하셨군요. 더 자세히 말씀해 주시겠어요?
성적이 떨어졌는데 엄마가 화를 내지 않았어.,떨어진 성적을 보시고 어머니께서 화를 내지 않은 이유가 있나요?
가족이 다시 사이가 좋아졌어.,가족 사이가 다시 좋아지셨군요. 원래 안 좋았나요?
아빠가 교통사고를 당했어.,아버지는 괜찮으신가요?
이 때까지 어떤 과를 가야될지 고민이 많았는데 이번에 직업 박람회가서 내 흥미 적성을 찾은 것 같아.,직업 박람회에서 어떤 것이 흥미롭고 적성에 맞았나요?
부모님이 이혼하지 않으신대. 너무 다행이야.,부모님께 문제가 있었나 봐요.
내가 일 반이 아니라 참 다행인 것 같아.,일 반이 아니라 다행이라고 생각하시는 이유가 있나요?
이 나이에 자식이 없어서 가끔은 쓸쓸하지만 사이 좋은 남편이 있어서 참 다행이야.,남편과 사이가 좋으셔서 안도하시는군요. 친구분들과 모임도 자주 가지시나요?
친구들이 나를 싫어하는줄 알았는데 아니었나봐.,그렇게 생각할만한 일이 있었나요?
이제야 안도가 돼.,안도가 되시는 일이 있으셨나요? 
친구랑 오해가 풀렸어. 다행이야.,친구 분과 오해를 풀어서 다행이라고 생각하시는 군요.
나이들면서 걱정이 많았는데 다행이야.,어떤 부분에 대해 걱정이 많으셨나요?
옛날에는 이 나이되면 돈도 못 벌고 어떻게 사나 했는데 아들이 다달이 주는 용돈이 있어서 다행이야.,아들이 용돈을 줘서 걱정이 덜어지셨군요.
손주들이 새총을 가지고 장난을 치다가 아들의 눈가에 맞아서 하마터면 실명할 뻔 했어. 정말 천만다행이야.,손주들의 장난에 아들의 눈이 실명할 뻔해서 놀라셨겠어요.
대장 내시경 중 혹을 제거한 후 경과를 기다리는 동안 너무 마음 졸였는데 악성종양이 아니라서 정말 다행이야.,걱정 많이 하셨을 텐데 결과가 많이 나쁘게 나오지 않아서 정말 안도하셨겠어요.
아들이 늦게 자식을 봤는데 몸이 약해서 인큐베이터에 있었는데 다행히 건강하게 퇴원했다고 해. 정말 다행이야.,인큐베이터에 있던 손주분이 퇴원하셔서 안도하셨겠어요.
동창이 당뇨로 한쪽 발을 잘랐는데 걱정과 다르게 건강해서 다행이야.,동창이 걱정과 다르게 건강해 보여서 다행이셨군요.
내가 만성질환이 있는데도 사장님이 나를 채용해 주셔서 내가 경제 활동을 할 수 있게 되었어.,취직이 되셨군요. 축하드려요.
안 될 줄 알았는데 다행히 이번 분기에는 목표를 달성했어.,정말 다행이네요. 많이 고되었을 것 같아요.
이번에 사기당한 돈을 잃는 줄 알았는데 찾아서 다행이야.,찾으셨다니 매우 좋은소식이군요?
빚을 드디어 다 갚았어. 이제 겨우 안도감이 들어.,기분 좋으시겠어요. 앞으로는 어떻게 하실 생각이신가요?
이번에 노인 대학에 다니게 됐는데 다행히 새로운 친구를 사귈 수가 있었어.,새로운 친구를 만나셔서 정말 다행이에요. 앞으로 친구와 어떤 일을 하고 싶으신가요?
건강 검진 결과 보니 아직 튼튼한 거 같아 안도가 되네.,건강하셔서 마음을 놓으셨군요. 특이 사항은 없나 보네요?
부동산을 사두었던 게 값이 많이 올랐어.,그러시군요. 혹시 앞으로의 계획이 어떻게 되시나요?
오늘 건강 검진 결과가 나왔는데 안도했어.,건강 검진에 어떤 결과가 나와서 안도하셨나요?
나 어제 쓰러졌었는데 별것 아니어서 안도했어.,쓰러지신 이유가 있나요?
아내와 아이들이 잘 할 수 있을지 모르겠네.,무엇을 잘할 수 있을지 고민하고 계신건가요? 더 자세히 말씀해 주시겠어요?
주식이 곤두박질친 줄 알았는데 다행이지 뭐야.,주식과 관련해 무슨 일이 있으셨는지 더 자세히 말씀해 주시겠어요?
이번 모의고사 내가 원하는만큼 성적이 나왔어!,원하던 성적이 나와서 정말 기쁘시겠어요.
이번에 엄마가 건강 검진을 받으셨어.,어머니의 검진 결과가 나왔나요?
드디어 취업이 되었어. 다니고 싶었던 직장에 다니게 돼서 정말 다행이야.,원하는 결과를 얻어서 안도감을 느끼시는군요.
거래처 납부문서를 마감기한을 일 분 남겨두고 가까스로 제출해서 너무 다행이야.,시간을 넘기지 않아 무척 다행스러우시군요.
우리 부부를 다들 부러워해. 잘 산 것 같아 다행이야.,남들이  우리부부를 부러워하니 잘 산것같아 다행이라는 생각이 드시는군요. 부러워 하실 만한 이유를 혹시 알 수 있을까요?
요즘 코로나로 인하여 휴업과 폐업이 많은 와중에 실직하지 않고 계속 근무할 수 있어서 다행이야.,코로나 상황에서도 실직하지 않고 일 할수있어서 다행이라고 생각하시는군요.
여자친구와의 다툼을 다행히도 잘 해결했어.,여자친구와의 다움이 잘 해결되서 다행이라고 생각하시는군요. 어떻게 해결되신건가요?
나 지난주에 초등학교 친구랑 통화하다 언성을 높였어.,친구랑 갈등이 있으셨군요.
직장에 취업하니까 마음이 놓여.,취업해서 마음이 놓이셨군요.
축하해 줘. 나 정말 가고 싶었던 회사에 드디어 합격했어.,가고 싶었던 회사에 합격하셨군요!
친구랑 싸웠는데 친구한테 전화가 와서 화해해서 정말 다행이야.,친구가 전화해서 뭐라고 하셨나요?
새로 들어온 상사와 좋은 관계를 맺었어. 다행이야.,새로 오신 상사와 좋은 관계를 맺어 안도감을 느끼시는군요. 좋은 관계를 맺은 비결이 무엇인지 여쭤봐도 될까요?
이번 정리해고에서 살아남았어! 다행이야.,회사에 계속 다니실 수 있게 되셨군요. 축하드려요!
오늘 낮에 골목길을 걷다가 차에 치일 뻔했는데 얼마나 놀랐는지 십 년 감수했어.,골목길에서 차에 치일 뻔해서 많이 놀랐겠군요.
아직까지 큰 병이 없어서 너무 다행이라고 생각해.,건강해서 다행이라고 생각하시는군요.
난 땅도 있고 벌어 놓은 돈도 있고 노후 걱정은 안 해.,노후 걱정을 안 하셔도 돼서 좋으시겠네요. 
은퇴하기 전까지 열심히 벌어서 딸아이 교육하고 시집 보내고 전원 주택 지을 돈까지 마련하자고 했는데 생각보다 일찍 목표액을 만들어 놔서 얼마나 다행인지 몰라.,은퇴 전까지 벌어서 돈을 마련하려고 했는데 생각보다 일찍 목표액을 만들어 놓으셨군요.
항상 새 학기가 시작되면 사람 사귀는 걱정에 시달리곤 하는데 첫날부터 좋은 친구를 사귀었어.,새 학기 새 친구를 만나 기쁘군요.
나는 술을 못하는데 어제 회식에서는 어쩔 수 없이 먹었어.,술을 하지 못하는데 먹을 수밖에 없는 상황에 난감하셨겠군요.
요즘 자녀들과 사이가 안 좋다는 부모들이 많던데 우리는 괜찮은 것 같아.,다른 집들은 자녀들과 사이가 안좋다는데 자신의 가정은 그렇지 않군요. 
내 친구가 취업 준비한다고 하다가 삼 년 만에 연락이 됐는데 잘 지내는 것 같아 안도감이 들었어.,친구분이 잘 되신 것 같아 안심하셨군요.
건강 검진 결과가 나왔어.,건강 검진을 받으셨군요.
남편이 이제 말수가 늘었어. 너무 다행스러워!,남편분께서 말씀하시는 횟수가 늘어 흡족하신가 봐요.
이제야 고생하던 프로젝트가 끝났어. 너무 다행이야.,힘들게 노력하신 프로젝트가 끝나서 안도하고 계시는군요. 얼마나 오래 프로젝트를 진행하신 건가요?
지난주에 건강검진 결과가 나왔는데 정상이라고 결과가 나왔어.,검진 결과가 좋게 나와서 안도하겠네요.
대인관계가 잘 진행이 되어 안도감을 느껴.,대인관계가 원하는 대로 진행이 되어 안도하고 있군요.
직장에서 드디어 승진하게 되었어. 사회 초년생부터 다니다가 결혼 준비로 돈 나갈 때가 많아졌는데 승진을 해서 행복하고 안도 돼.,승진해서 안심되는군요. 어떻게 하다 승진하셨는지 자세히 말씀해주시겠어요? 
노후 준비를 거의 마친 거 같아서 든든해.,준비를 거의 다 마치신 거 같아서 든든하시군요.
아빠가 오늘 엄마랑 엄청나게 싸웠는데 싸우는 도중에 이혼 얘기까지 나왔었어.,부부싸움이 있었나 보군요. 지금은 괜찮으세요?
오늘도 예전과 같이 교실에서 학교폭력이 일어날 뻔했어. 그런데 선생님이 그 현장을 목격해서 너무 다행이야.,폭력이 일어나기 전에 선생님이 그 자리에 계셨군요.
친한 친구의 메신저 사진을 보니 결혼하는 것 같던데 아무런 연락이 없더라고. 나만 친하다고 생각했는지 앞으로 난 저 친구를 어떻게 봐야 하는지 고민이 많았어.,나는 친하다고 생각했는데 아무런 연락이 없어서 고민도 되고 속상하셨겠어요.
다행스럽게 이번 보직변경에 내가 포함되지 않았어.,보직변경에 해당하지 않아 안도하고 계시는군요.
아내가 출산했는데 출산 과정에서 문제가 있었어. 뭐 다행히 잘 마무리는 되서 다행이긴 하지만 한편으로는 너무 힘들었어.,앞으로 어떤 가정을 꾸려나가고 싶으신가요?
요즘 코로나 시대에 가정불화가 많다고 하더라고.,가정에 걱정되시는 면이 있으십니까?
갑자기 목덜미가 뻐근하고 눈앞이 깜깜해지는 증상을 겪었어. 무슨 병인 줄 알고 깜짝 놀랐네.,갑작스러운 증상에 당황하셨겠어요.
딸이 해외로 여행 갔다가 아무 일 없이 무사히 돌아와서 안도했어.,따님이 해외여행 갔을 때 많이 걱정이 되셨나 보군요.
결혼을 못 할 줄 알았던 딸이 좋은 사람을 만나 결혼하게 되어서 정말 안심이야.,좋은 사람과 결혼하게 되어 기쁘시겠어요.
아들이 군대에서 무사히 제대해서 너무 안심이야.,아드님이 무사히 제대하셔서 기쁘시군요.
남편이 회사에서 바람을 피운다는 게 잘못된 정보라서 안심이야.,잘못된 정보라는 게 밝혀져서 안심하셨군요.
딸이 교통사고로 병원에 있다고 해서 달려갔는데 다행이 큰 사고가 아니어서 안도했어.,큰 사고가 아니었다니 정말 다행이네요.
딸이 다행히 내 마음에 안 드는 남자친구와 헤어져서 안도했어.,따님이 남자친구와 헤어져서 안도하셨군요.
퇴사 후에 집에서 놀던 남편이 정신 차리고 일을 나가서 안심이야.,남편분이 일을 시작하셔서 안심하시는군요.
남편의 허리디스크 수술이 성공적으로 끝나서 너무 다행이야.,남편분의 수술이 성공적으로 끝났다니 너무 좋으시겠네요.
군대 간 아들에게 잘 지내고 있다고 편지가 도착했는데 편지를 보니 안심이 되네.,아드님의 편지를 보시고 안도의 감정을 느끼셨군요.
다리에 깁스한 아들을 친구들이 많이 도와준다고 하니 안심이야.,아드님의 친구들이 도와주다니 너무 다행이네요.
노후 준비에 필요한 돈을 다 모아서 다행이야.,노후 준비에 필요한 돈을 다 모아 기쁘시군요.
회사 다니며 충분히 벌어둬서 안심이야. 은퇴 후에 행복한 노후만 생각할 거야.,행복한 노후를 꿈꿀 수 있어서 다행이에요.
은퇴는 했지만 경제적으로 넉넉한 생활을 유지하고 있어서 다행이야.,은퇴했지만 여유가 있어 안심되시는군요.
은퇴 후에 나를 위한 별장을 구입해서 너무 기뻐.,자신을 위한 별장을 구입해서 기쁘시군요.
형이 구매했던 주식이 제자리로 돌아왔대. 정말 다행이야.,주식이 제자리로 돌아와서 정말 기쁘시겠어요.
성적이 좋지 않게 나왔는데 다행이 엄마가 성적표를 찾지 않아서 안심이야.,안 좋은 성적 때문에 걱정되시는데 어머니가 찾지 않으시는군요. 다행이에요.
할머니가 쓰러졌다는데 문제는 없대. 정말 다행이야.,할머니가 쓰러지셨는데 문제가 없다니 정말 다행이에요.
엄마가 아끼는 화분을 떨어뜨렸는데 가까스로 붙잡았어. 안 깨서 다행이야.,엄마의 화분을 깨지 않았다니 다행입니다.
형이 혼자 야구를 하다가 아빠가 빚은 도자기를 깰 뻔했어. 안 깨서 다행이야.,형께서 도자기를 깰 뻔하셨군요. 안 깨져서 정말 다행이에요.
밤새 연락이 안 되던 동생이 친구 집에서 잠들었다고 방금 연락이 왔어. 연락이 돼서 다행이야.,밤새 연락이 안 되던 동생이 연락이 돼서 다행이에요.
아빠가 운전을 하다가 교통사고가 날 뻔했어. 사고가 나지 않아서 다행이야.,아버지께서 사고가 날 뻔하셨군요. 사고가 나지 않아서 다행이에요.
어제까지 크게 싸우던 부모님이 화해를 했어. 다행이야.,싸우던 부모님이 화해를 하셨다니 다행이에요.
누나가 사준 지갑을 잃어버린 줄 알았는데 알고보니 주머니에 있더라고. 걱정했는데 다행이야.,지갑이 주머니에 있었다니 다행이에요.
형하고 물놀이를 하다가 신발이 떠내려갔는데 돌덩이에 걸렸어. 신발이 걸려서 다행이야.,신발이 돌덩이에 걸려서 찾았다니 다행이에요.
할머니 사는 곳에 지진이 났었는데 할머니 댁은 피해가 없었대. 다행이야.,할머니 댁에 지진 피해가 없다니 다행이에요.
누나가 시험을 봤는데 한 문제 차이로 합격했어. 합격해서 다행이야.,누나가 시험에 합격을 하셨다니 다행이에요.
중간시험은 망쳐서 너무 걱정이였는데 기말고사를 생각보다 잘봐서 합산 성적은 나쁘지 않아서 다행이야.,생각보다 점수가 잘 나왔다니 정말 다행이에요.
오늘 어머니가 쓰러지셔서 많이 걱정됬는데 신경성위염이었어. 큰병인 줄 알고 놀랐는데 안심이야.,큰일이 아니어서 다행이네요.
부모님 사이가 나빠서 이혼 이야기가 나왔는데 다시 사이가 회복되서 다행이야.,부모님 사이가 회복되서 안도감이 드는군요. 그러면 부모임깨서 이혼은 안하기로 결정한 건가요?
난 학교 폭력을 겪었는데 나를 못살게 굴던 일진이 강제 전학을 가게 되어 너무 안심돼.,더이상 괴롭힘을 겪지 않아도 돼서 안도감이 드셨겠네요.
학교에서 꽤나 오랜시간동안 왕따를 당했는데 오늘 마음먹고 부모님께 얘기하니 바로 해결됐어 진작에 말씀 드릴 걸 그랬나봐.,지금이라도 풀려서 다행이네요. 이제 앞으로는 그럴 일이 없을 거예요.
나 진짜 행복해.,기분이 좋으시군요. 어떤 좋은 일이 있었나요?
오늘 친구들에게 맞을 뻔 했는데 상담선생님이 도와주셔서 벗어나올 수 있어서 정말 다행이야.,선생님이 도움으로인해 폭력을 당하지 않을 수 있으셨군요.
이제껏 어떤 과를 가야될지 고민이 많았는데 이번에 직업 박람회가서 내 흥미 적성을 발견한 거 같아.,적성을 찾으시다니 정말 기쁘시겠에요.
나를 따돌리던 친구에게 진정이 담긴 사과를 받으니 이제야 마음이 편한 것 같아.,사과를 받고 마음이 편안해지셨군요.
금일 학교에서 학교폭력이 있었는데 선생님이 그 장면을 목격해서 다행이야.,선생님 도움을 받을 수 있다니 다행이네요.
오늘 나를 따돌리던 아이 엄마가 학교에 찾아와서 나에게 사과를 하셨어.,사과를 받으셨다니 다행이네요. 
금번 모의고사 시험에서 국어를 한문제 틀렸는데 그 문제 정답이 맞는지 틀렸는지 혼동돼.,그렇군요. 국어 문제의 정답을 맞혔는지 모른다는 말이군요.
이 점수를 유지한다면 괜찮은 대학에 갈수 있겠지.성적이 떨어지지 않아 정말 흡족해.,점수에 신경을 쓰고 계시는 군요. 학업을 더 열심히 하실 건가요?
이번 모의고사는 내가 원하는 만큼 점수가 나왔어!,원하던 등수가 나와서 정말 기쁘시겠어요.
중학교 때 진로를 미술로 빨리 선택한 덕분에 대입 준비가 한결 수월해져서 다행이야.,한결 수월하다니 다행이네요.
사회와 윤리 삼 등급인줄 알았는데 다행스럽게도 이 등급이네.무척 걱정했었거든.,성적이 좋게 나오다니 잘 됐네요.
엄마가 다쳤다는 연락을 받았는데 살짝 넘어지신거라서 다행이야.,많이 안 다치셨다는 말을 듣고 안도하셨겠어요.
이번에 지원했던 대학교 여섯 곳 중 하나라도 합격해서 다행이야.,한 곳이라도 합격해서 정말 다행이네요.
나에게 오래된 친구들이 존재한다는게 감사해.,오래된 친구들이 존재한다는 사실에 감사하고 계시는군요.
오늘 고등학교 발표되는 날이야 오 붙었다고 문자왔어 진짜다행이야.,진짜 좋으시겠어요.
따돌림을 시키던 가해자들이 전학을 가게 되어서 안심이야.,따돌림의 가해자들이 전학을 가서 안심이라 생각하시는군요.
학교에서 더이상 교우들이 나를 핍박하지 않아서 다행이야.,이제 친우들이 잘 대해주나요?
오늘 부모님께 야단맞았어.,왜 야단 맞게 되셨나요?
나를 들볶던 친구가 더 이상 나를 괴롭히지 않겠다고 말을 했어.,정말 그렇게 말을 했나요.
아우가 벗 만나러 밖에 나갔는데 하루 종일 연락이되지 않아.,너무 근심되시겠어요. 친구 연락처는 모르나요?
왕따를 당한게 내가 아니어서 다행이야.,그랬군요. 왕따를 누가 당했나요?
사라진 지갑을 찾았어. 너무 다행인 거 있지.,분실한 지갑를 습득했다니 좋으시겠어요. 지갑을 어떻게 찾을 수 있었나요?
나 오늘 수능성적표 받았는데 안심이 들더라.,기쁜 일이 생기셨나 보네요.
나는 훗날에 부친의 가업을 이어 받을려고 했는데 부친께서 하시는 일이 망할 뻔 했어.,큰 사건이셨겠네요.
우리학교 학교폭력이 잘 풀려서 다행이야.,학교폭력이 잘 마무리되었다니 다행이네요.
선생님이 내 성적이면 지망하는 대학에 얼마든지 갈 수 있다고 하셨어.,참 기쁘시겠어요. 축하드려요.
어제 부모님께서 다투셔서 집에 들어가기 겁났었는데 다행이네.,어떤 일이 다행이라는 건가요?
난 매우 좋은 친구들을 가진 것 같아.,친구들과 어떤 일이 있었나요?
동생이랑 냉전 상태였는데 다행이네.,두 분 관계 상황이 개선된 건가요?
나 우리 반 애들과 매우 친해졌어. 모두 착한 것 같아.,다행이네요. 더 말해 주세요.
오늘 하마터면 부모님과 다툴 뻔했는데 겨우 싸우지 않고 넘어갔어.,일촉즉발의 상황을 잘 지나가셨군요. 다행이에요.
나 이번 시험 체크 잘못 한 줄 알고 근심 많이 했어.,염려가 많으셨겠어요. 결과는 잘 나왔나요?
딸이 해외로 여행 갔었는데 아무 일 없이 무사히 돌아와서 안도했어.,따님이 해외여행 갔을 때 많이 걱정이 되셨나 보군요.
결혼을 못 할 줄 알았던 딸이 드디어 좋은 사람을 만나 결혼하게 되어서 정말 안심이야.,좋은 사람과 결혼하게 되어 기쁘시겠어요.
아들이 군대를 무사히 제대해서 너무 안심이야.,아드님이 무사히 제대하셔서 기쁘시군요.
남편이 회사에서 바람을 피운다는 소문이 잘못된 소문이어서 안심이야.,잘못된 정보라는 게 밝혀져서 안심하셨군요.
딸이 교통사고로 병원에 있다고 해서 달려갔는데 큰 사고가 아니어서 안도했어.,큰 사고가 아니었다니 정말 다행이네요.
딸이 다행히 내 마음에 안 드는 남자친구와 헤어졌어. 몰래 안도했어.,따님이 남자친구와 헤어져서 안도하셨군요.
퇴사 후에 집에서 놀던 남편이 이제 정신 차렸는지 일을 나가서 안심이야.,남편분이 일을 시작하셔서 안심하시는군요.
남편의 허리디스크 수술이 성공적으로 끝날 수 있어서 정말 다행이야.,남편분의 수술이 성공적으로 끝났다니 너무 좋으시겠네요.
군대 간 아들이 잘 지내고 있다고 편지를 했는데 편지를 보니 안심이 되네.,아드님의 편지를 보시고 안도의 감정을 느끼셨군요.
다리에 깁스한 아들을 아들의 친구들이 많이 도와준다고 하니 안심이야.,아드님의 친구들이 깁스때문에 불편한 아들을 도와주다니 너무 다행이네요.
노후 준비에 필요한 돈을 다 모아놨어. 정말 다행이야.,노후 준비에 필요한 돈을 다 모아 기쁘시군요.
회사 다니면서 다행이 충분히 벌어둬서 안심이 된다. 이제 은퇴 후에 행복한 노후만 생각하려고.,행복한 노후를 꿈꿀 수 있어서 다행이에요.
은퇴는 했지만 경제적으로 넉넉한 생활을 유지하고 있다니 정말 다행이야.,은퇴했지만 여유가 있어 안심되시는군요.
은퇴하고나서 나를 위한 별장을 구입했거든? 너무 기뻐.,자신을 위한 별장을 구입해서 기쁘시군요.
집안일을 하다가 허리를 다쳤는데 딸이 바로 병원으로 데려다 주어서 안도했어.,딸의 도움으로 빠르게 병원으로 가서 안도하셨군요.
이웃집 박 씨가 심근경색으로 쓰러졌는데 살았다고 해서 다행이야.,정말 다행이네요.
갑자기 코피가 멈추지 않아 당황했는데 병원에서 큰 병은 아니라고 해서 안도했어.,코피가 멈추지 않는데도 큰 병이 아니라니 정말 다행이네요.
혈압약만 잘 챙겨 먹으면 여행을 가도 된다고 해서 지금 기분이 아주 좋아.,여행을 가게 되어서 기분이 아주 좋아 보이세요.
해외에서 유명한 만성 질환 약이 국내에서도 구입이 가능해졌다니 너무 다행이야.,해외 유명 약을 구할 수 있게 되어서 기쁘시군요. 더 자세히 말씀해주시겠어요.
천식약을 두고 나와서 당황했는데 응급구조 팀의 도움으로 위험을 넘겨서 안도했어.,응급구조 팀의 도움으로 위험을 넘겨서 기쁘시군요.
아들이 폐암 진단을 받았는데 조기에 발견해서 완치 가능하다고 하니 아주 다행이야.,암이 완치가 가능하다고 하니 정말 다행이네요.
남편이 죽기 전에 손자들 얼굴 보고 싶다고 했는데 다행히 늦지 않아서 안도했어.,남편분이 죽기 전에 소망을 이뤄서 다행이라 생각하시는군요.
산책하다가 넘어졌는데 골다공증에도 불구하고 부러진 곳이 없어서 안심했어.,넘어졌는데 부러진 곳이 없어서 안심하셨군요.
의사가 항암치료가 효과가 있다고 하니 이제야 안심이 되네.,항암치료가 효과가 있어서 다행이네요.
고혈압으로 쓰러졌지만 응급구조대가 제때 도착해서 안도했어.,응급상황에 구조대가 제때 도착해서 다행이네요.
요즘은 인공관절이 좋아서 수술만 잘되면 걸을 수 있다고 하니 안도가 되네.,인공관절로 다시 걸을 수 있다면 정말 다행이겠군요.
형이 구매했던 주식이 제자리로 돌아왔다니 진짜 다행이다.,주식이 제자리로 돌아와서 정말 기쁘시겠어요.
성적이 좋지 않게 나왔는데 엄마가 찾지 않아서 안심이야.,안 좋은 성적 때문에 걱정되시는데 어머니가 찾지 않으시는군요. 다행이에요.
할머니가 쓰러졌다고 해서 놀랐는데 문제는 없다니 정말 다행이다.,할머니가 쓰러지셨는데 문제가 없다니 정말 다행이에요.
엄마가 아끼는 화분을 깰 뻔했는데 가까스로 붙잡았어. 안 깨서 다행이야.,엄마의 화분을 깨지 않았다니 다행입니다.
형이 혼자서 야구 하다가 아빠 도자기를 깰 뻔했어. 안 깨져서 다행이야.,형께서 도자기를 깰 뻔하셨군요. 안 깨져서 정말 다행이에요.
밤새 연락이 안 되던 동생이 친구 집에서 잠들었다고 연락이 왔어. 연락이 돼서 다행이야.,밤새 연락이 안 되던 동생이 연락이 돼서 다행이에요.
아빠가 운전을 하다가 사고가 날 뻔했어. 사고가 나지 않아서 다행이야.,아버지께서 사고가 날 뻔하셨군요. 사고가 나지 않아서 다행이에요.
어제까지 크게 싸우던 부모님이 이제 화해를 해서 다행이야.,싸우던 부모님이 화해를 하셨다니 다행이에요.
누나가 사준 지갑을 잃어버린 줄 알았는데 주머니에 있었어. 걱정했는데 다행이야.,지갑이 주머니에 있었다니 다행이에요.
형이랑 물놀이 하다가 신발이 떠내려 갔는데 돌덩이에 걸렸어. 신발이 걸려서 천만다행이야.,신발이 돌덩이에 걸려서 찾았다니 다행이에요.
할머니 사는 곳에 지진이 났는데 할머니 댁은 피해가 없었다니 정말 다행이야.,할머니 댁에 지진 피해가 없다니 다행이에요.
누나가 시험을 봤는데 한 문제 차이로 아슬아슬하게 합격했어. 합격해서 다행이야.,누나가 시험에 합격을 하셨다니 다행이에요.
정부에서 요양보험 지원금이 나온다니 정말 다행이야.,지원금을 받게 되어서 다행이에요.
드디어 나에게 보험사기를 쳤던 총각이 잡혔대.,사기꾼을 잡았다니 다행이에요.
평소에 검소했던 생활이 소득이 없는 노년에 안정감을 준 거 같아 다행이야.,지난날의 검소한 생활로 안정감을 얻으셨군요. 기쁘시겠어요.
식자재를 할인 기간에 저렴하게 구매를 해서 다행이야.,저렴한 가격에 식자재를 구매하셨군요.
처음으로 큰 프로젝트를 맡아서 긴장했었는데 다행히 선배님이 도와주셨어.,선배님이 도움을 주셔서 너무 좋으셨겠어요.
사장이 갑자기 날 불렀어. 겁먹어서 갔는데 아무 일도 아니었어.,사장님이 갑자기 부르셔서 너무 놀라셨을 것 같아요.
오늘 발표하다가 실수할 뻔했는데 동기 덕에 잘 해결했어. 다행이야.,동기 덕분에 실수를 안 해서 안도감을 느끼셨겠어요.
오늘 차를 끌고 친구랑 여행을 가는데 졸다가 하마터면 사고 날 뻔했어.,졸다가 사고가 날 뻔했다니 너무 놀라셨겠어요.
친구의 도움이 없었으면 난 면접을 못 봤을 거야. 친구 덕에 면접을 잘 마쳤어.,면접을 못 볼 뻔해서 너무 놀라셨겠어요.
오늘 정말 큰일 날 뻔했어. 화장실에 갔는데 휴지가 없는 거야.,화장실에 휴지가 없어서 너무 놀라셨겠어요.
하마터면 시험을 못 볼 뻔했어. 동기 덕에 겨우 시험을 봤지.,어떠한 이유로 시험을 못 볼 뻔했나요?
오늘 지각이었는데 친구가 대리 출석 해줬어. 지각처리 안 돼서 너무 다행이야.,친구가 도움을 줘서 너무 기쁘시겠어요.
오늘이 여자 친구랑 일주년인데 까먹고 있다가 놀랐어.,일주년을 잊으셔서 너무 놀라셨겠어요.
나이가 많아서 사장이 그만두라고 할 것 같았지만 그러지 않아서 기뻐.,사장이 그만두라고 할 줄 알았는데 그렇게 하지 않아서 기쁘시군요. 조금 더 자세히 말씀해 주시겠어요?
올해 건강검진에서는 건강에 큰 이상이 없다고 하니깐 마음이 한결 가벼워지고 기분이 좋아.,건강검진 결과가 좋아서 기분도 좋으시군요.
아내의 무릎이 안 좋아서 항상 걱정했는데 많이 좋아졌다고 하니 기뻐.,아내의 무릎이 안 좋아서 걱정하셨는데 많이 좋아지셨다니 다행이에요!
대장 내시경을 했는데 종양이 있다고 해서 걱정했는데 괜찮다고 하네.,종양이 있다고 하니 큰 병은 아닐까 무척 걱정되셨을 텐데 결과가 괜찮아서 기쁘시겠어요.
평소 규칙적인 식습관 덕분에 건강하게 지내는 것 같아 기뻐.,규칙적인 식습관으로 건강해지셨군요.
아들이 교통사고를 당해서 수술했는데 다행히 잘 회복되어 한시름 놓았어.,아드님이 교통사고를 당해서 걱정이 크셨을 텐데 잘 회복되고 있다니 다행이네요.
당뇨가 있어서 아내가 요즘 저염식으로 식단을 챙겨줬더니 당뇨 수치가 많이 좋아졌어.,아내 덕분에 좋아지셨다니 기쁘시겠어요!
허리에 협착증이 있다고 해서 걱정했는데 경미해서 약물치료만으로 가능해서 다행이야.,약물치료만으로 가능하다니 정말 다행이네요.
아내가 허리 수술을 받느라고 꼼짝 도 못 하다가 이제 서서히 움직이니까 너무나 좋아.,부인이 일상생활을 하실 수 있게 되어 기쁘시겠어요!
얼마 전에 처음으로 위 내시경을 해봤더니 건강하다고 해서 기분이 좋았어.,건강한 편이라고 하니 기쁘시겠어요!
요새 소화불량 증세가 나타나서 산책하기 시작했더니 좋아져서 다행이야.,산책으로 소화불량 증세가 괜찮아지셨다니 다행이네요.
바이러스로 인해 다들 예민한데 갑자기 열이 올라 검사를 했더니 다행히 음성이 나왔어.,바이러스에 감염된 줄 알고 놀라셨을 텐데 음성이라서 정말 다행이네요.
동네 병원에서 더 큰 병원에서 건강 검진을 받으라고 해서 걱정했는데 큰 문제는 아니라 정말 다행이야.,걱정과 달리 건강에 큰 문제가 없어서 정말 다행이시네요.
은퇴 이후에 적적할 것 같아서 그동안 못했던 자기계발을 하려고 하니까 정말 기대돼.,자기계발을 할 수 있는 시간이 생겨서 정말 좋으시겠어요.
경로당 청소를 다 같이 해서 금방 끝낼 수 있었어. 다행이야.,다 같이 한 덕분에 경로당 청소가 금방 끝났군요.
